policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Finance Claims,185555644,3916516262,http://cdn.taboola.com/libtrc/static/thumbnails/a9a8bfa92037cc653f60641566d4e924.jpg,People Aged 80-50 Are Due a Large Surprise This Month,(null),rejected,rejected,"The title ""People Aged 80-50 Are Due a Large Surprise This Month"" makes an exaggerated claim without substantiation, potentially misleading users into believing they are entitled to a financial benefit without providing evidence or qualifiers.","[""4.1"", ""4.4""]",177889359,3899140056,http://cdn.taboola.com/libtrc/static/thumbnails/3949bc760d48f27270a4f04160303256.jpg,People Born Before 1968 Are In For A Treat This Month,(null),approved,(null),(null),(null)
Finance Claims,185555644,3916516262,http://cdn.taboola.com/libtrc/static/thumbnails/a9a8bfa92037cc653f60641566d4e924.jpg,People Aged 80-50 Are Due a Large Surprise This Month,(null),rejected,rejected,"The title ""People Aged 80-50 Are Due a Large Surprise This Month"" makes an exaggerated claim without substantiation, potentially misleading users into believing they are entitled to a financial benefit without providing evidence or qualifiers.","[""4.1"", ""4.4""]",201349045,3954811817,http://cdn.taboola.com/libtrc/static/thumbnails/2c73b5d46fc87661f64c305f53174492.png,People In ${city:capitalized}$ Aged 50-85 Are Using This Life Cover,Simply answer a few questions to apply for your free quote,approved,(null),(null),(null)
Finance Claims,185555644,3916516262,http://cdn.taboola.com/libtrc/static/thumbnails/a9a8bfa92037cc653f60641566d4e924.jpg,People Aged 80-50 Are Due a Large Surprise This Month,(null),rejected,rejected,"The title ""People Aged 80-50 Are Due a Large Surprise This Month"" makes an exaggerated claim without substantiation, potentially misleading users into believing they are entitled to a financial benefit without providing evidence or qualifiers.","[""4.1"", ""4.4""]",133852685,3656315164,http://cdn.taboola.com/libtrc/static/thumbnails/c07dcfbe6be537804195601f63f2575f.png,Homeowners Born Before 1968 Get Huge Equity Release This Month (You Must Apply),"Smart Homeowners Aged Over 55 Accessing £10,000’s. Here's How.",approved,(null),(null),(null)
Finance Claims,185555644,3916516262,http://cdn.taboola.com/libtrc/static/thumbnails/a9a8bfa92037cc653f60641566d4e924.jpg,People Aged 80-50 Are Due a Large Surprise This Month,(null),rejected,rejected,"The title ""People Aged 80-50 Are Due a Large Surprise This Month"" makes an exaggerated claim without substantiation, potentially misleading users into believing they are entitled to a financial benefit without providing evidence or qualifiers.","[""4.1"", ""4.4""]",194139081,3938228469,http://cdn.taboola.com/libtrc/static/thumbnails/71b29ae4aff3c260b9abeeab46a28e21.jpg,All Senior Drivers Should Claim This Large Reward (Check If You Qualify),(null),rejected,TITLE_EXAGGERATED_CLAIM,"Makes An Exaggerated Money Making Claim Such As  """"All Senior Drivers Should Claim This Large Reward This Thursday-(Check If You Qualify)"""" And """"Seniors Drivers In ${City:capitalized}$ Could Be In For A Big Surprise""""","We found the title misrepresented the product/service or content in the funnel. The title: 

Makes an exaggerated money making claim such as  ""All Senior Drivers Should Claim This Large Reward This Thursday-(Check If You Qualify)"" and ""Seniors Drivers In ${city:capitalized}$ Could Be In For A Big Surprise""
Please amend the problematic title and resubmit."
Finance Claims,185555644,3916516262,http://cdn.taboola.com/libtrc/static/thumbnails/a9a8bfa92037cc653f60641566d4e924.jpg,People Aged 80-50 Are Due a Large Surprise This Month,(null),rejected,rejected,"The title ""People Aged 80-50 Are Due a Large Surprise This Month"" makes an exaggerated claim without substantiation, potentially misleading users into believing they are entitled to a financial benefit without providing evidence or qualifiers.","[""4.1"", ""4.4""]",149159049,3716559316,http://cdn.taboola.com/libtrc/static/thumbnails/d829f2411da36044c3a372e3c5fa00c6.png,Get Paid $200-300 This Month With Minimal Effort,(null),rejected,TITLE_EXAGGERATED_CLAIM,Used Unqualified Amounts (E,"We found the title misrepresented the product/service or content in the ad. The title:

• Used unqualified amounts (e.g. price or weight).

For example: Need more qualifying words like ""Up To""

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made."
Finance Claims,185555644,3916516262,http://cdn.taboola.com/libtrc/static/thumbnails/a9a8bfa92037cc653f60641566d4e924.jpg,People Aged 80-50 Are Due a Large Surprise This Month,(null),rejected,rejected,"The title ""People Aged 80-50 Are Due a Large Surprise This Month"" makes an exaggerated claim without substantiation, potentially misleading users into believing they are entitled to a financial benefit without providing evidence or qualifiers.","[""4.1"", ""4.4""]",146278987,3704561953,http://cdn.taboola.com/libtrc/static/thumbnails/319247c3ce126eea7b551b30a194147f.jpeg,50 Easy Ways to Make Extra Money This Month,(null),rejected,TITLE_EXAGGERATED_CLAIM,Claimed Users Can Make Money With Little Or No Risk,"We found the title misrepresented the product/service or content in the ad. The title:

• Claimed users can make money with little or no risk.

For example: Easy.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Finance Claims,185555644,3916516262,http://cdn.taboola.com/libtrc/static/thumbnails/a9a8bfa92037cc653f60641566d4e924.jpg,People Aged 80-50 Are Due a Large Surprise This Month,(null),rejected,rejected,"The title ""People Aged 80-50 Are Due a Large Surprise This Month"" makes an exaggerated claim without substantiation, potentially misleading users into believing they are entitled to a financial benefit without providing evidence or qualifiers.","[""4.1"", ""4.4""]",192397449,3934187623,http://cdn.taboola.com/libtrc/static/thumbnails/72e57fcc5f6bfff363a672c468d22696.jpeg,Is This Even Legal? - Unbelievably Simple Tool Makes Regular People Rich Overnight,(null),rejected,TITLE_EXAGGERATED_CLAIM,Claimed Users Could Get Rich Or Achieve Financial Freedom,"We found the title misrepresented the product/service or content in the ad. The title:

• Claimed users could get rich or achieve financial freedom.


To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.
"
Finance Claims,185555644,3916516262,http://cdn.taboola.com/libtrc/static/thumbnails/a9a8bfa92037cc653f60641566d4e924.jpg,People Aged 80-50 Are Due a Large Surprise This Month,(null),rejected,rejected,"The title ""People Aged 80-50 Are Due a Large Surprise This Month"" makes an exaggerated claim without substantiation, potentially misleading users into believing they are entitled to a financial benefit without providing evidence or qualifiers.","[""4.1"", ""4.4""]",210105416,4040248558,http://cdn.taboola.com/libtrc/static/thumbnails/6298bc58e0726ee4501e8384e41a97d6.jpg,Residents in ${region:capitalized}$ With Credit Card Debt Could Be in for a Big Surprise,(null),rejected,THUMBNAIL_FINANCE_CLAIMS,Contains Unrealistic Finance Claims.,misleading claim 
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",138617152,3678331555,http://cdn.taboola.com/libtrc/static/thumbnails/02c58dd46e84257e872f2212e8cda97d.png,Want to upgrade your Forex trading skills?,Take your forex trading skills to the next level. Sign up now to get the free ebook and a demo account to practice.,approved,(null),(null),(null)
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",150483078,3720286475,http://cdn.taboola.com/libtrc/static/thumbnails/1a5d9e2da2e0ad473f5bc93aef248202.jpg,Two ${region:capitalized}$ Banks Paying All Time High Sign Up Bonus (See The List),Perform A Simple Search On The Next Page To See Highest Yield Checking Accounts,approved,(null),(null),(null)
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",194053938,3938122541,http://cdn.taboola.com/libtrc/static/thumbnails/43cf0083690b0e0702b1be2c686e3dfe.jpg,Open your account today!,"It costs you less to trade US stocks at Interactive Brokers than at other brokers. Your capital is at risk.
",approved,(null),(null),(null)
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",209683418,4032970596,http://cdn.taboola.com/libtrc/static/thumbnails/4f7a8a2afb6dc29999c312921f018aae.jpg,What are the Pros and Cons of a Joint Bank Account,"When you are in a serious relationship, it's natural to begin sharing things. But should you share your money? Discover the pros and cons.",approved,(null),(null),(null)
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",192206773,3931271008,http://cdn.taboola.com/libtrc/static/thumbnails/8c8f64bb187b5d9cb673d8c3171d706f.jpg,Put a Dragon in your ISA,Enjoy the benefits of tax-efficient investing with Templeton Emerging Markets Investment Trust. Capital at risk.,approved,(null),(null),(null)
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",173140327,3885327074,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,These Checking Account Bonuses are $1000 at Sign Up (See How),Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,TITLE_EXAGGERATED_CLAIM,Used Unqualified Amounts (E,"We found the title misrepresented the product/service or content in the ad. The title:

• Used unqualified amounts (e.g. price or weight).

For example: Banks are Offering a $1000 Sign Up Bonus.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",171729629,3885326892,http://cdn.taboola.com/libtrc/static/thumbnails/666203470a25c284a4aa98e44f7f4896.jpg,Banks Offering $1000 Bonus at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,TITLE_EXAGGERATED_CLAIM,Used Unqualified Amounts (E,"We found the title misrepresented the product/service or content in the ad. The title:

• Used unqualified amounts (e.g. price or weight).

For example: Banks Offering $1000.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",171729625,3885326897,http://cdn.taboola.com/libtrc/static/thumbnails/666203470a25c284a4aa98e44f7f4896.jpg,${city:capitalized}$ Banks Offering $1000 Bonus at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,TITLE_EXAGGERATED_CLAIM,Used Unqualified Amounts (E,"We found the title misrepresented the product/service or content in the ad. The title:

• Used unqualified amounts (e.g. price or weight).

For example: Banks Offering $1000.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",173140325,3885327131,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,I Can't Believe These ${city:capitalized}$ Banks are Offering a $1000 Sign Up Bonus,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,TITLE_EXAGGERATED_CLAIM,Used Unqualified Amounts (E,"We found the title misrepresented the product/service or content in the ad. The title:

• Used unqualified amounts (e.g. price or weight).

For example: Banks are Offering a $1000 Sign Up Bonus.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Finance Claims,173140323,3885327095,http://cdn.taboola.com/libtrc/static/thumbnails/8457d6da29f754061e7d1aa041262b4a.jpg,$1000 Checking Account Bonuses at Sign Up,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., $1000). To improve, consider rewriting the title or providing documentation verifying the claims made.","[""4.2""]",171729627,3885326879,http://cdn.taboola.com/libtrc/static/thumbnails/666203470a25c284a4aa98e44f7f4896.jpg,${city:capitalized}$ Banks Offering $1k Bonus When Opening This Account,Perform a simple search on the next page to see the best checking account bonuses offers available in your area,rejected,TITLE_EXAGGERATED_CLAIM,Used Unqualified Amounts (E,"We found the title misrepresented the product/service or content in the ad. The title:

• Used unqualified amounts (e.g. price or weight).

For example: Banks Offering $1000.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Finance Claims,154376569,3727669688,http://cdn.taboola.com/libtrc/static/thumbnails/ad4e7f6789751162eaf440fe7c1fd105.png,"$150,000 Canada Term Life Insurance, $24.97/Month! ","Rate for 44-year-old, non-smoker female. Affordable coverage. Protect your loved ones today.",rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., price or weight). For example, the title uses exact amounts without qualifying language such as ""up to."" To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.","[""4.2""]",160285604,3837983417,http://cdn.taboola.com/libtrc/static/thumbnails/0e3aa2df201f155e7b1ded0b4530ebb3.jpg,Protect Your Legacy: Choose Trusted Authenticity For £27.50,"Initiating the process of Will writing assures the honouring of your wishes, providing peace of mind to both you and your loved ones when you've departed.",approved,(null),(null),(null)
Finance Claims,154376569,3727669688,http://cdn.taboola.com/libtrc/static/thumbnails/ad4e7f6789751162eaf440fe7c1fd105.png,"$150,000 Canada Term Life Insurance, $24.97/Month! ","Rate for 44-year-old, non-smoker female. Affordable coverage. Protect your loved ones today.",rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., price or weight). For example, the title uses exact amounts without qualifying language such as ""up to."" To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.","[""4.2""]",139892104,3668356654,http://cdn.taboola.com/libtrc/static/thumbnails/4ccd26eb7755df22e156a7c6c54cbefd.png,"$150,000 - 24.97 / Month","Up to $1,000,000 in coverage. No medical exams. Instant Approval. ",approved,(null),(null),(null)
Finance Claims,154376569,3727669688,http://cdn.taboola.com/libtrc/static/thumbnails/ad4e7f6789751162eaf440fe7c1fd105.png,"$150,000 Canada Term Life Insurance, $24.97/Month! ","Rate for 44-year-old, non-smoker female. Affordable coverage. Protect your loved ones today.",rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., price or weight). For example, the title uses exact amounts without qualifying language such as ""up to."" To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.","[""4.2""]",209694734,4032882066,http://cdn.taboola.com/libtrc/static/thumbnails/486d27afeaecd2d794cb96ab0142ad3c.jpeg,"Born Before 1954? Get $150,000 Life Insurance",(null),approved,(null),(null),(null)
Finance Claims,154376569,3727669688,http://cdn.taboola.com/libtrc/static/thumbnails/ad4e7f6789751162eaf440fe7c1fd105.png,"$150,000 Canada Term Life Insurance, $24.97/Month! ","Rate for 44-year-old, non-smoker female. Affordable coverage. Protect your loved ones today.",rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., price or weight). For example, the title uses exact amounts without qualifying language such as ""up to."" To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.","[""4.2""]",192822515,3883998684,http://cdn.taboola.com/libtrc/static/thumbnails/3ffd4fa3aead342f9edd4f99b8857e35.png,A Term Plan which fits right in your Budget,Give your family the gift of life like ₹1Cr Term Insurance at just ₹586 per month* today! (*T&C Apply),approved,(null),(null),(null)
Finance Claims,154376569,3727669688,http://cdn.taboola.com/libtrc/static/thumbnails/ad4e7f6789751162eaf440fe7c1fd105.png,"$150,000 Canada Term Life Insurance, $24.97/Month! ","Rate for 44-year-old, non-smoker female. Affordable coverage. Protect your loved ones today.",rejected,rejected,"The title misrepresents the product/service or content in the ad by using unqualified amounts (e.g., price or weight). For example, the title uses exact amounts without qualifying language such as ""up to."" To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.","[""4.2""]",174855682,3891673575,http://cdn.taboola.com/libtrc/static/thumbnails/ebb88b412f16fb64bd7f79b237769366.png,"Track your portfolio, dividends, ETFs & more with Sharesight","Investors: track your portfolio, dividends, trades & more all in one place with Sharesight - try it for free today.",approved,(null),(null),(null)
