policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),207026641,3696473284,http://cdn.taboola.com/libtrc/static/thumbnails/9afafd6ab7d4c3a37217a584f672b0d5.jpeg,Did You Know Homeowners Are Eligible For Free Funding For Loft Insulation,"Get A Free £1,500 Loft Insulation Voucher To Insulate Your Home And Reduce Your Energy Bills By Up To 50%.",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),209224537,4030897412,http://cdn.taboola.com/libtrc/static/thumbnails/b748e6f16c556e308131650e8147223d.jpg,CEO says this is worth 41 Amazons,Will This Make the World's First Trillionaire?,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),200357209,3952527443,http://cdn.taboola.com/libtrc/static/thumbnails/3623d4e7c1f24f987bfbe42abeeaf227.jpeg,${city:capitalized}$: You can earn a potential second income with companies like Amazon CFDs!,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),150006490,3718862161,http://cdn.taboola.com/libtrc/static/thumbnails/a48e73e4aa732f317243769ac87f68e1.jpg,Massive Cast Benefits From Using ChatGPT,"How are people using ChatGPT to make money? AI and ChatGPT do not offer get-rich-quick schemes. But if you are willing to put in the time and couple ChatGPT with your other skills, you can easily earn $1,000 per month or more.",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),178345401,3900106807,http://cdn.taboola.com/libtrc/static/thumbnails/a9634704aa268397cd0400d41d94170e.jpeg,Apply For a Loan From home,Apply For instant Loan now no credit check .Get your Loan in seconds,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),195130750,3926610798,http://cdn.taboola.com/libtrc/static/thumbnails/823a980c081e70715fce41dffa30e0e1.png,"‘Never Paying for Prime’—Why 20,000 Users Prefer This Shopping Secret","This simple trick can save tons of money on Amazon, but most Prime members are ignoring it.",rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),191162838,3424609919,http://cdn.taboola.com/libtrc/static/thumbnails/d9e1c5f28a08d411d3d661918caf4f0b.png,Born Before 1965? Claim These 14 Senior Rebates Now,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: Need verified brand endorsement .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),201921867,3956089276,http://cdn.taboola.com/libtrc/static/thumbnails/8be43b6a13871a05fd65713b87535bf1.jpeg,Check Your Eligibility for Camp Lejeune Claims Now!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),199835348,3951237754,http://cdn.taboola.com/libtrc/static/thumbnails/cc036557f3636be8b2c3b3fcafdefccb.jpg,PayPal Pushes 7% Higher: 3 Reasons to Buy,Get Full Stock Analysis,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),190692863,3930135508,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/6017ace2-1cf4-4eb8-9f7d-9da04fddc7cf__537JQsUl.jpg,Top Crypto Expert: Put $20 Into This Coin Today,Weiss Crypto Investor is your guide to navigate the volatile crypto market with confidence.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: feature government entity.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",207344252,3985666069,http://cdn.taboola.com/libtrc/static/thumbnails/0fd0a0d03044ada8203894af71e571cd.jpg,Trade Gold with Ease Today,"Simple 3-step registration. Low investment, high versatility. Start your investment journey with as little as $1. ",approved,(null),(null),(null)
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",210225631,4048253305,http://cdn.taboola.com/libtrc/static/thumbnails/d2ae91e676a02bb78be43d1f28c4780e.png,Many UK Seniors Unaware of Travel Insurance That Doesn't Look At Medical Conditions!,Best Travel Insurance For Seniors,approved,(null),(null),(null)
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",145844148,3673177904,http://cdn.taboola.com/libtrc/static/thumbnails/6f731324a00fc2f3781768ed7d79df99.png,Finveo - Globally Trusted Broker for Professional Traders,Don’t miss out on another opportunity!,approved,(null),(null),(null)
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",136752740,3670012400,http://cdn.taboola.com/libtrc/static/thumbnails/7954386f4f3c788ec011aa6fe1247382.jpg,Here Are 7 Legal Discounts Seniors Only Get When They Know For 2022,Great list of discounts and benefits for seniors in 2022.,approved,(null),(null),(null)
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",209782865,4032977018,http://cdn.taboola.com/libtrc/static/thumbnails/a8b6b16e13e6451c9c95579086c85b07.jpg,The Top Stock To Watch Today,Immediate attention needed for this stock. Revealed today as a must-watch.,approved,(null),(null),(null)
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",133094199,3638574222,http://cdn.taboola.com/libtrc/static/thumbnails/cbe553d37270b124f1078bd2203e5e26.jpg,"ABN Holders Getting Approved For Business Loan Upto $1000,000",(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified brand endorsement.

For example: featuring ANZ's logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",157045202,3799901841,http://cdn.taboola.com/libtrc/static/thumbnails/dc73628d6920123f538d090b88abf767.png,${city:capitalized}$: Turn 250 $ into a 20K Monthly Income,How to Convert 250 $ to 20 000 $ in 1 Week? Easy with Elon Musk autotrading platform. Make a deposit of 250 $ and start earn!,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified celebrity endorsement.

For example: featuring Elon Musk .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",155351527,3733466532,http://cdn.taboola.com/libtrc/static/thumbnails/6394494330c4239e19d4827e8ff1a290.png,From $1 To A Billionaire: Start Your MBA Course Online!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified celebrity endorsement.

For example: kim kardashian.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",134803927,3658935822,http://cdn.taboola.com/libtrc/static/thumbnails/e3c93c6196a49030754a0a97a054353f.jpg,Why Do People Over 45 Forget About This Benefit? Claim Now,Amazing Discounts and Benefits Senior Should Get If They Click Here,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified brand endorsement.

For example: Use Mcdonald logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The advertisement may imply unverified claims about Amazon Prime pricing and savings hacks, which could potentially mislead consumers. Additionally, the ad's wording suggests a competitive claim against Amazon that isn't substantiated within the ad content.",194630731,3896331177,http://cdn.taboola.com/libtrc/static/thumbnails/30522ecca6301eee2227ca5366d994e3.png,Why Pay More? This Trick Saves More Than Amazon Every Time,"This can save tons of money on Amazon, but most Prime members are ignoring it.",rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),210201217,4048596716,http://cdn.taboola.com/libtrc/static/thumbnails/89e3016bbf1ca3c0298be995e072025f.jpeg,Want to Succeed in Trading? Discover This $3K Bot,"Limited to 761 Americans, this $3,000 trading bot offers fast, easy profits without any effort on your part. Don’t miss out on your chance to join this exclusive group of successful investors. Act now!",approved,(null),(null),(null)
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),203031604,3958318133,http://cdn.taboola.com/libtrc/static/thumbnails/64037536ebbcd5edf94978f05fd95976.jpg,"Trade FX with tight spreads as narrow as 1/10 PIP!
","Keep more FX profits. FX commissions are just 0.08 - 0.20 bps times trade size. Your capital is at risk.
",approved,(null),(null),(null)
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),209146291,4030673372,http://cdn.taboola.com/libtrc/static/thumbnails/194f15099f49f99245666f59980bd57c.jpg,Don't Fall Victim to Common Credit Mistakes,"Central Bank explains how to access and improve your credit histories, correct any errors and avoid falling into any credit-harming traps.",approved,(null),(null),(null)
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),159536690,3674563246,http://cdn.taboola.com/libtrc/static/thumbnails/c93553404fbef967e6b24c7383d8b9ca.png,"Up To $1,200 “Giveback Benefit” Everyone On Medicare Can Apply For",(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),136752764,3670012386,http://cdn.taboola.com/libtrc/static/thumbnails/38e1d9d678ee8152533b0769463eee33.jpg,Here 7 Legal Discounts Seniors Only Get When Aware,Great list of discounts and benefits for seniors in 2023.,approved,(null),(null),(null)
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),201442736,3955198113,http://cdn.taboola.com/libtrc/static/thumbnails/6a193c2794f66f05d7b359cfb3ce4b20.jpg,${region:capitalized}$: Studená pravda o fotovoltaika vás může šokovat,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: • Used an unverified government endorsement.
.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),188941069,3922084806,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/68b97501-4220-45ec-a269-7bde904a5589__c1MF76Df.jpg,"Never Borrow From The Bank If You Own a Home, Do This Instead (It's Genius)",Borrow without affecting your current mortgage rate.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),135794340,3662033718,http://cdn.taboola.com/libtrc/static/thumbnails/3b4b16c0c6f5974f0f6b2625e047cc05.jpg,Click below to check your eligibility and get the funding you need in just few days!!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example: government check.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,180791575,3903992885,http://cdn.taboola.com/libtrc/static/thumbnails/9b502a475a5aa9c66ebd25c712153c49.png,This app pays you to test games,"Get paid to play games and take surveys on the Copper app. You can earn from $10 - $50 per game. Redeem for gift cards to Amazon, Target and more. ",rejected,approved,(null),184202316,3913895363,http://cdn.taboola.com/libtrc/static/thumbnails/40365848dfed7ee922516d38f9064dff.jpg,New Free Solar Program Launched For New Jersey Homeowners,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 
 
• Used an unverified government endorsement. 
 

 
To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
