policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),138338979,3677700166,http://cdn.taboola.com/libtrc/static/thumbnails/ded2c4117e786c2d543067b9b1dfb08e.png,"Millions Of PPI Winners Are Owed This Tax Rebate Worth £1,000's",(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 

For example: Department of work and pensions

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),195763227,3928620371,http://cdn.taboola.com/libtrc/static/thumbnails/eb5c539ca51355347d42a8250f01309c.jpg,"‘Never Using Prime Again’—Why 20,000 Users Prefer This Shopping Secret",Think you're getting the best deal when you shop online? Don't buy a single thing until you try this - you won't regret it.,rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),143325384,3694514711,http://cdn.taboola.com/libtrc/static/thumbnails/a2b9f03d9c122adb8bd0c61dcd4ac164.jpg,Medicare Recipients may qualify (Check eligibility),(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified brand endorsement.

For example: CVS Pharmacy.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),165729108,3872794146,http://cdn.taboola.com/libtrc/static/thumbnails/dda0fbd7282e005fe4e1e01d6908b737.jpeg,[Homeowners in Florida] Unveiled: This is how the Gov covers solar installation costs in Florida,"If you are a homeowner paying more than $97 per month for utilities, you likely qualify for this program.",rejected,TITLE_EXAGGERATED_CLAIM,Made Negative Or Unverified Claims About Another Product Or Service,"We found the title misrepresented the product/service or content in the ad. The title:

• Made negative or unverified claims about another product or service.
 
For example: Suggest a government affiliation.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),194475199,3900186358,http://cdn.taboola.com/libtrc/static/thumbnails/8fd10e0742c2d3794e0bfeec90911384.png,Amazon Left Scrambling As Shoppers Find out About Secret Deals,"This can save tons of money on Amazon, but most Prime members are ignoring it.",rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),153645526,3729316484,http://cdn.taboola.com/libtrc/static/thumbnails/IMAGE_UPSCALER/EIU/f0f99c19-1966-4fbe-b00c-d7fdada4e344__AfGCXSQ8.jpg,The ${city:capitalized}$ Power Company is Begging You Not To Do This,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: model posing as politician.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),194462604,3895957926,http://cdn.taboola.com/libtrc/static/thumbnails/c2c0bd58e2addde9e0a1fe0e7435ff60.jpg,Amazon Left Scrambling As Shoppers Find out About Secret Deals (It's Genius),"This simple trick can save tons of money on Amazon, but most Prime members are ignoring it.",rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),146825603,3704391197,http://cdn.taboola.com/libtrc/static/thumbnails/7c7f3e0c6c7b0cc72cbee4affc2a1737.png,Unveiling Tesla's Top-Secret Projects and Partnerships!,"Discover how Tesla's groundbreaking alliances with Ford and GM are catalyzing a paradigm shift in the EV industry, and what it could mean for you!",rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: False brand endorsement// Tesla

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),135087707,3659706852,http://cdn.taboola.com/libtrc/static/thumbnails/24d965c8ce6899ea617a1b76999b1262.png,8+ Discounts Every Senior Should Get Before Friday,Amazing Discounts and Benefits Senior Should Get If They Click Here,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 
check with personal info

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),132334050,3630216987,http://cdn.taboola.com/libtrc/static/thumbnails/82acc43fd82865bed2ae14b2b1e008e0.jpg,"5G Phones Paid For By Medicare? (Learn How)
","This benefit gives seniors ""free 5G phones"" with monthly plans
",rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

 
Used an unverified brand endorsement.
 

For example: iphone

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,190907869,3931014662,http://cdn.taboola.com/libtrc/static/thumbnails/8689e8f3f844e68da3005dd6196cb861.png,Best Types of Savings Accounts: Search for Goldco Precious Metals,Invest in Precious Metals | Search Ads,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,206497813,3878249105,http://cdn.taboola.com/libtrc/static/thumbnails/cf18545d6bacc7010a7e7d4f3cb1af82.jpg,Invest on Crypto Futures and Get Return Rates up to 500%,Deposit to get a 200 USDT voucher!,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,131093790,3622504242,http://cdn.taboola.com/libtrc/static/thumbnails/5331bfd5c14dacb77aeb1b8de006f11f.jpg,UK Residents Without Life Insurance Could Do This In October,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,210177903,4030589005,http://cdn.taboola.com/libtrc/static/thumbnails/7dbb4c8a3cbaa521246124eb849d2b0d.png,Settle $20k+ Merchant Cash Advance Debt Fast,"Cut Merchant Cash Advance Debt by up to 80%. No1 Bankruptcy Alternative. Move Daily Payments To Weekly. Rebuild Cash Flow Fast. Don't File Chapter 11. No Courts, No Liquidation Needed. Take Back Control Today. Learn more here.",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,163121530,3846831119,http://cdn.taboola.com/libtrc/static/thumbnails/482f34cc2a402f59896fdaf7a430cf15.png,This Stock's Chart Is Trending,Uranium is at the forefront. Read more about SASK exciting news here.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,208194096,4002990665,http://cdn.taboola.com/libtrc/static/thumbnails/96dc9204dca7374d64d99a759397aee2.png,Brits discovered a clever loophole. Banks are outraged,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,188414141,3922429000,http://c3.taboola.com/libtrc/static/thumbnails/so_auto/f_jpg/v1710437770/q7vi9nzixr4252kpf8tk.jpg,Bullish A.I. Stocks in 2024,Which A.I. stocks are better for investors right now?,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,160622779,3839783293,http://cdn.taboola.com/libtrc/static/thumbnails/7ef8782f75a68a3c1a9124f581dc8293.png,Invest in Piramal Enterprises Ltd NCD IPO | Get Returns upto 9.35% p.a,"Maximize your earnings with fixed annual returns of up to 9.35% when you invest a minimum of ₹10,000 in a NCD IPO",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,181399706,3907115367,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1417927601__pMfHCRO3.jpg,Is your portfolio ready for what’s next?,Find out the 3 factors impacting the market in Q1 and what they could mean for investors this year.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,184426908,3914030738,http://cdn.taboola.com/libtrc/static/thumbnails/e6b6673332b479f8350355cb11c0edec.png,Residents Can Get a Housing Grants If They Only Ask,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,188354192,3922349824,http://cdn.taboola.com/libtrc/static/thumbnails/82755c8909a8cec507e419c1d5335178.jpg,2024 Grocery Allowance Passed,Americans over 65 are due a large food benefit this month (Check If You Qualify),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: unverified government endorsement.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,139868190,3661869355,https://dx6isbzrbkxjw.cloudfront.net/uuid63fe09baaa9f32.55086210.png,${region:capitalized}$: Do This Before You Install Solar Panels (It's Genius),(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example: model posing as politician.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,174875941,3892584651,http://cdn.taboola.com/libtrc/static/thumbnails/ae6762ae0d2b4743f46e945e6ec0bd85.jpg,${city:capitalized}$: Investing $250 in Tesla CFD could provide additional cash flow,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: Featuring Tesla logo.
 
To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,196596634,3943904264,http://cdn.taboola.com/libtrc/static/thumbnails/eae19cc450436cab7fdea1618721d824.jpg,Claim your $500 grocery card today!,It's time to save on groceries! Get your $500 Gift Card here.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: Used third party logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,135263678,3659997895,https://www.scoresense.com/wp-content/uploads/2021/09/as-seen-on-v2.png,Homepage,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified brand endorsement.

For example: featuring well know media logos 

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,182017322,3173217452,http://cdn.taboola.com/libtrc/static/thumbnails/fe3bb88c9c7063907e1dbdcad67b0c77.jpg,New Law Passed For New York Homes,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 
 
Used an unverified government endorsement. 
 
For example: Kathy Hochul

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,178610496,3900950838,http://cdn.taboola.com/libtrc/static/thumbnails/45f0ef5cdb4e9fa3541a44ac22b3ede6.jpeg,${region:capitalized}$ New Grocery Allowance Everyone on Medicare Can Apply For,Medicare members over the age of 64 can now receive a flex card of up to $2880 through a Medicare Advantage Plan.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Implying government endorsement .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,150308432,3719812686,http://cdn.taboola.com/libtrc/static/thumbnails/a049b98f38b3c35267e36c8ca345893f.png,"Unlocking the BTC Code: ""Natural Law"" Predicts Price?",(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used Copyright Material,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used copyright material.

For example: Features/Exploiting brand logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,207368028,3925029392,http://cdn.taboola.com/libtrc/static/thumbnails/f56ce794b90a3b7161d5cc7e0408bea1.jpeg,"Don't Borrow From The Bank If You Own a Home, Do This Instead (It's Genius)",Borrow without affecting your current mortgage rate.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Used an unverified government endorsement.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,rejected,We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:,143026046,3693506209,http://cdn.taboola.com/libtrc/static/thumbnails/526d8af1ff8c59cd7e2d15bececec06b.png,5 Legal Discounts ${region:capitalized}$ Seniors Get Only If They Ask,Stop paying full price for everyday items! Learn how to save big money with these senior discounts.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified brand endorsement.


For example: Mcdonald's

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,"The ad claims to offer a ""free savings hack"" for Amazon Prime, which could imply an unverified brand endorsement or unauthorized use of Amazon's name. To improve the ad, submit documentation verifying the details or consider rephrasing the claims to avoid potential misrepresentation.",196983715,3944894356,http://cdn.taboola.com/libtrc/static/thumbnails/be5b09b018d0b8ea53c7891fcb571e6d.png,Top Copper Stock Tip,"The Copper supply crunch is unfolding now, and one stock has substantial upside potential. Full details here.",approved,(null),(null),(null)
