policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",159747397,3835947593,http://cdn.taboola.com/libtrc/static/thumbnails/0d7cdf7062d182b790fdc49e16b244c4.jpg,All Adults On Medicare Are Due A Big Surprise This {dayofweek},Millions are discovering they could be eligible for unclaimed benefits.,rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example: {dayofweek}.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",146952637,3706784454,http://cdn.taboola.com/libtrc/static/thumbnails/c2263fb67dcb5ee138efd3faac7ebe65.jpeg,"${region}$ Renters With £6,000+ of debt could be in for a big surprise",(null),rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example: ${region}$.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",147370955,3707869469,http://cdn.taboola.com/libtrc/static/thumbnails/b17b41ee8e0c5ae0ebcc6a76eb5a6800.jpeg,HOT STOCK PICK!,This Stock is Poised or Major Growth in The Near Term,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.
 

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",181315539,3906773780,http://cdn.taboola.com/libtrc/static/thumbnails/7cde08cc003fa9c54d8ed03826d5f1b0.png,You Might Be Surprised By Non-Fee Bank Accounts In ${state:capitalized}$,Have you ever thought about a new bank account? See here,rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example: ${state:capitalized}$.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",184583662,3910782580,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/010568dc-2ed6-472a-987e-ff72ea78317e__pMiUSMdY.jpg,"{HOW TO} Earn Up To $3,500/Week From Best Side Hustles",(null),rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: {HOW TO}.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",200661084,3953154604,http://cdn.taboola.com/libtrc/static/thumbnails/8a6742f36415e136a5aebf67ab69564b.png,I Tried 50+ Side Gigs Last Year. Here Are The Ones That Paid The Most.,(null),rejected,THUMBNAIL_IMAGE_QUALITY,Used Poor Image Editing Or Cropping,"We found the thumbnail image was too poor quality for the widget. The thumbnail image:

• Used poor image editing or cropping.

To improve your thumbnail image, consider replacing it with one that is better quality. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",138536264,3678232882,http://cdn.taboola.com/libtrc/static/thumbnails/e36f25a1149e481ccac45e625b2335c9.jpg,YOU WILL NOT BELIEVE WHAT CANADA'S FAVORITE CHEF DID,AFTER THE OFFICIAL PART OF THE INTERVIEW EVERYONE THOUGHT MICROPHONES WERE OFF . THEY WEREN'T,rejected,TITLE_GRAMMAR,Used Inconsistent/Incorrect Capitalization,"We found the language in the title:

Used inconsistent/incorrect capitalization.

For example: YOU WILL NOT BELIEVE WHAT CANADA'S FAVORITE CHEF DID

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",198355525,3947952765,http://cdn.taboola.com/libtrc/static/thumbnails/44ffe4d9052f783abb080509ef625504.png," ${city}$: How to invest $250 and get a second income
",Smart Investment,rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example: Incorrect DKI.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",154419976,3714922830,http://cdn.taboola.com/libtrc/static/thumbnails/1c5aea6acf611e8c0e04af367d0712c0.png,See If You Qualify And How Much You Can Save,"These new updates can help you save money on your Medicare plan.To get started, just click the button below to start your journey to save money and secure the benefits you’re entitled to.",rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: ACT NOW .

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing.

"
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title ""From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year"" contains grammatical errors. Specifically, ""Let me Told you"" should be corrected to ""Let me Tell you"". Consider rewriting the title with correct grammar and phrasing.",169909154,3881723612,http://cdn.taboola.com/libtrc/static/thumbnails/b6fa6fa59e20e53edb6930bd5164b374.png,Trade with up to $500 000.00 of OUR MONEY & KEEP 80% of the profits!!,"Trade with up to $500 000.00 of OUR MONEY & KEEP 80% of the profits. We are an innovative proprietary trading firm, empowering traders for market success.",rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.


To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing.
"
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),133279052,3653776269,http://cdn.taboola.com/libtrc/static/thumbnails/326455c3ecf796a096325088e2c997d4.jpg,NRI in ${country:capitalized}$? Invest ₹18K/Month & Get ₹1Cr for your kids College in 15 years,(null),approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),205817426,3971910784,http://cdn.taboola.com/libtrc/static/thumbnails/492be65d6965a57951e64e791670d14d.jpg,Norway’s Top Consultant Discovers Hidden UK Cash Cow - Earn While You Sleep,Find out how to turn the UK housing crisis into a golden opportunity. Learn about the government-backed investment offering double-digit returns.,approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),136752762,3670012396,http://cdn.taboola.com/libtrc/static/thumbnails/3dd146a5e24f0fadfd8a3d19d287d45a.jpg,Here Are 7 Legal Discounts Seniors Get Only When They Ask,Great list of discounts and benefits for seniors in 2022.,approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),169664468,3881208128,http://cdn.taboola.com/libtrc/static/thumbnails/a9abf9dae8d98a9db253fab4e5e42a7f.png,Invest in IIFL Samasta Fin. Ltd. NCD IPO | Get Returns upto 10.49% p.a,"Maximize your earnings with fixed annual returns of up to 10.49% when you invest a minimum of ₹10,000 in a NCD IPO",approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),180061066,3903976947,http://cdn.taboola.com/libtrc/static/thumbnails/ee0cb5d00750b510674ca2ac0c7d898d.png,"How Traders Are Using A.I. ""Brain"" To Pick Stocks And Start Winning In The Market",Dual-patented advanced A.I. has identified a hidden pattern that can only be described as a “Seasonal Springboard” for Stocks & Options traders.,approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),207450080,3994766720,http://cdn.taboola.com/libtrc/static/thumbnails/1f4808f5f2592b82e558c92904f759f6.jpg,People Born 1944-1973 Could Be Eligible For This,(null),approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),155172012,3732573922,http://cdn.taboola.com/libtrc/static/thumbnails/c3e8ed97964e78b1581484190c93e31d.jpg,Top 5 Stock Broker in ${country:capitalized}$,7 Tips to Save Stock Broker Time & Money - Best Brokerage Solutions You Will Find Near You - Learn All About Brokerage Services,approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),209782870,4033244788,http://cdn.taboola.com/libtrc/static/thumbnails/958b48c60a5f0b32dcdf28f473844639.jpg,NYPD Robot Ready For New York,NYPD's Innovative Robot Police May Elevate This Stock to New Heights,approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),209956451,4038142955,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1308700740__5ESHaqsC.jpg,Why UK Social Housing Works,"In uncertain times, UK social housing is a reliable investment. Secure your future now.",approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),192372043,3934180464,http://cdn.taboola.com/libtrc/static/thumbnails/faef747c03e91ef54af858f7b457026c.jpg,Parents: Get Budget Ready for College Costs with These 9 Savings Tips,(null),approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),201572285,3955355848,http://cdn.taboola.com/libtrc/static/thumbnails/f8e95796cd3dc2c71eda564a6928d62a.jpeg,Canadians under 74 with no life Insurance can get a 250K surprise this year … (Do This!),(null),rejected,TITLE_GRAMMAR,Used Poor Phrasing/Translation,"We found the language in the title:

Used poor phrasing/translation.

For example: Incorrect spacing ""Canadians under 74 with no life Insurance can get a 250K surprise this year … ""

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),161929819,3843419701,http://cdn.taboola.com/libtrc/static/thumbnails/a65491e64fb11ecedce33f38ed554323.jpg,${dayofweek:capitalized}$'s Secret Black Friday Deals for ${region:capitalized}$ Seniors Exposed!,(null),rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example: ${dayofweek:capitalized}$.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),171656794,3884856624,http://cdn.taboola.com/libtrc/static/thumbnails/d426a3f4ecb81d2e81d09dbe0d32f242.png,This website pays you ($) for testing these games ,(null),rejected,TITLE_GRAMMAR,Used Incorrect Syntax,"We found the language in the title:

• Used incorrect syntax.

For example: ($) .

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing.
"
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),167270341,3876816254,https://debtreliefrooster.com/blog/blog/content/images/2023/11/IMG_9121-1.jpeg, Hidden Risks of Debt Relief: What You Need to Know,Understanding the Full Picture Before You LeapDebt relief seems like a lifeline for those drowning in financial obligations.,rejected,THUMBNAIL_IMAGE_QUALITY,Used An Incorrect/Incomplete Url,"We found the thumbnail image was too poor quality for the widget. The thumbnail image:

• Used an incorrect/incomplete URL.

To improve your thumbnail image, consider replacing it with one that is better quality.
"
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),152091382,3725039624,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/2c049975-2af3-4732-9b94-cd1502dec7c4__C4CFRxZG.jpg,Car Insurance Policy Online - Upto 30%* Off for ${country:capitalized}$?.,Personal Accident Cover + Roadside assistance+ Engine protect .Get quote in 2 mins.,rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Punctuation,"We found the language in the title:

• Used incomplete/incorrect punctuation.

For example: putting a period after question mark, also incorrect spacing on the description.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,approved,(null),191684192,3932549136,http://cdn.taboola.com/libtrc/static/thumbnails/bd179253709364b5f86335a3b81f3f7f.jpg,"Claim Your $1,400 Subsidy","All Americans under 65 can get $1,400 to spend on groceries, bills and more",rejected,THUMBNAIL_IMAGE_QUALITY,Contained Contact Details,"We found the thumbnail image was too poor quality for the widget. The thumbnail image:

• Contained contact details.

To improve your thumbnail image, consider replacing it with one that is better quality. "
