policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),175869471,3835034025,http://cdn.taboola.com/libtrc/static/thumbnails/7433949a4735050a60b21889984b2d2e.jpg,"US Residents Birthed Before 1986 Now Entitled To These ""Ridiculous"" Benefits In October","Tap to see a list of 24 ""legal"" ways to get a kickback if you're over 37 and live in the US. Many are stoked to learn these",rejected,TITLE_CONTENT_MISMATCH,NO_MATCH,Rejected by BS Bulk Update API
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),187916343,3921294973,http://cdn.taboola.com/libtrc/static/thumbnails/f586232bb5490aa5abbb9ef1833cabbb.png,$6400 Health Aid and Grocery Spending Card via 2023 Subsidy ( Check If You Qualify),80% of Americans Receive Health and Potential Grocery Benefits When Speaking with Our Team.,rejected,TITLE_CONTENT_MISMATCH,Contained Inaccurate Information,"We found the title misrepresented the product/service or content in the ad. The title:

• Contained inaccurate information.

For example: wrong year mentioned. 

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad."
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),133879487,3656307940,https://scontent.ftlv23-1.fna.fbcdn.net/v/t39.30808-1/324182491_1149833335667108_3516969793900037921_n.jpg,Mezzar Mezzar,(null),rejected,TITLE_CONTENT_MISMATCH,Contained Incorrect Promotional Details,"We found the title misrepresented the product/service or content in the ad. The title:

Contained incorrect promotional details.
Contained inaccurate information.
Did not relate to either the thumbnail image, the content on the landing page or the product/service advertised.

For example: facebook profile

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad."
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),203198816,3958962943,http://cdn.taboola.com/libtrc/static/thumbnails/0d9f78d23c3507f0b36c2e210b4f27b5.jpg,(1) One New Rule for Drivers in ${region:capitalized}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,TITLE_CONTENT_MISMATCH,Contained Inaccurate Information,"We found the title misrepresented the product/service or content in the ad. The title:

• Contained inaccurate information.

For example: New Rule.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),187103398,3919029214,http://cdn.taboola.com/libtrc/static/thumbnails/223d731f437724a33ff3e52a0d483756.jpg,"Your Rights, Our Fight! James’s Place, because they’re certainly no Saints","James’s Place, Because They’re Certainly No Saints.  Over £3 Million Refunded Every Month. Are You Eligible?",rejected,THUMBNAIL_CONTENT_MISMATCH,Made Unrealistic Claims About The Product Or Service,"We found the thumbnail image misrepresented the product/service or content in the funnel. The thumbnail image:

• Made unrealistic claims about the product or service.

For example: implying extravagant living .

To improve your thumbnail image, consider replacing it with one that better matches the rest of the ad. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),207165126,3986450258,http://cdn.taboola.com/libtrc/static/thumbnails/cfb384a0fd60ae740ae213748e397cdc.jpg,Stock Investment,(null),rejected,TITLE_MISREPRESENTS_OR_MISMATCHED_TO_AD,"Does Not Relate To Either The Thumbnail Image, The Content On The Landing Page Or The Product/Service Advertised.",Title does not relate to the landing page or the product/service advertised.
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),189024718,3925272643,http://cdn.taboola.com/libtrc/static/thumbnails/953c19c2ed1f54088e84a5b136037995.png,Unleashing the Power of Gold Trading,"Dive into the world of gold trading. Our platform makes it easy to buy, sell and profit from gold.",rejected,THUMBNAIL_CONTENT_MISMATCH,"Contained Inaccurate Information About The Product Or Service, Such As Its Effectiveness Or Side Effects","We found the thumbnail image misrepresented the product/service or content in the funnel. The thumbnail image:

• Contained inaccurate information about the product or service, such as its effectiveness or side effects.

For example: Language/imagery that suggests users can be trained to reduce or minimize risk.
 .

To improve your thumbnail image, consider replacing it with one that better matches the rest of the ad.  "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),131771911,3628656466,http://cdn.taboola.com/libtrc/static/thumbnails/f9552e5890137390460e894f10a1635b.jpg,Everyone on Medicare Should Know This By Now,(null),rejected,THUMBNAIL_CONTENT_MISMATCH,"Did Not Related To Either The Title, The Content On The Landing Page Or The Product/Service Advertised","We found the thumbnail image misrepresented the product/service or content in the funnel. The thumbnail image: 

Did not related to either the title, the content on the landing page or the product/service advertised.

For example: featuring monkey which is not related to Medicare product/ Thumbnail is also photoshopped which is not allowed 

To improve your thumbnail image, consider replacing it with one that better matches the rest of the ad."
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),160467065,3838877254,http://cdn.taboola.com/libtrc/static/thumbnails/IMAGE_UPSCALER/EIU/72506f84-78f9-4c5a-b3fa-9ec374f8e4be__8HqZKiFZ.jpg,Everything You Need To Know About Online Loans,You may be able to find pay day lenders on comparison websites which makes comparing prices much easier. ,rejected,TITLE_CONTENT_MISMATCH,"Did Not Relate To Either The Thumbnail Image, The Content On The Landing Page Or The Product/Service Advertised","We found the title misrepresented the product/service or content in the ad. The title:

 
• Did not relate to either the thumbnail image, the content on the landing page or the product/service advertised.

For example:  LP is about selling domains not about online loans

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad."
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),179529877,3903018614,http://cdn.taboola.com/libtrc/static/thumbnails/f87638fa4a0d5c857633bb7e762a641d.png,Massive payday for South Africa’s richest man,(null),rejected,TITLE_CONTENT_MISMATCH,Contained Inaccurate Information,"We found the title misrepresented the product/service or content in the ad. The title:

• Contained inaccurate information.

For example: Misleading.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",183908880,3912868634,http://cdn.taboola.com/libtrc/static/thumbnails/343c16f1c5c77bbfc3dc31a9315ceaa2.jpeg,Here Are 7 Big Discounts Seniors Get Only When They Ask,Great list of discounts and benefits for seniors in 2024.,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",196406021,3943649847,http://cdn.taboola.com/libtrc/static/thumbnails/f4152d20276565ca49e2e3130aae553b.jpg,The Average Return From These Investments is Just Unbelievable - See List,(null),approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",210175880,4046835466,http://cdn.taboola.com/libtrc/static/thumbnails/912abbcfff73b79e6e7182af5e3e953c.jpg,${city:capitalized}$: Mesothelioma Victims Seek Justice,"Over the last 45+ years, our lawyers have recovered over $5B in compensation for asbestos exposure clients and their families nationwide",approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",207895538,4002152378,http://cdn.taboola.com/libtrc/static/thumbnails/06f6359cf7f908540352fb091855f342.png,Ease into Precious Metals Trading,"Simple 3-step registration. Low investment, high versatility. Start your investment journey with as little as $1. ",approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",199425833,3940864229,http://cdn.taboola.com/libtrc/static/thumbnails/39d50923dfa5fbc2681ec38eed8adf58.jpg,Hidden Tech Gems: Cathie Wood's AI Picks,"Invest in tomorrow, today! Get exclusive access to pre-IPO AI startups poised for disruption. Secure your spot in the future of tech. Explore Now!",approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",209603783,4032395498,http://cdn.taboola.com/libtrc/static/thumbnails/d8a94c24e09bebae74b9ecdc71553656.jpg,Did You Get Your Free Timeshare Exit Kit?,"Find out if you qualify to cancel timeshare! Over 40,000 timeshares canceled. 3000 5 star reviews. 525 Million in timeshare debt eliminated.",approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",199431882,3944775748,http://cdn.taboola.com/libtrc/static/thumbnails/221c7139237bd481040a693e038f28d3.jpeg,Handy Tip Only Medicare Recipients know,Huge Surprise Coming For Those On Medicare (Check Now),approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",210201231,4048595574,http://cdn.taboola.com/libtrc/static/thumbnails/31c4e3dbf41a9b70a6d55d10283a52fc.png,Why Are Traders Buzzing About This Forex Bot?,(null),approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",206278524,3974032361,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/4cfec234-6bc4-4051-b121-709ba617fdc1__IAn2pmcL.jpg,New Product is Opened to the Public: Distribution of Profits in Oil Fields,"Golden opportunity: Profitable investments in oil drilling with just $17,000",approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",149808404,3689999981,http://cdn.taboola.com/libtrc/static/thumbnails/47c981c36c4bf91aa5fcd3fc4633b26f.jpg,"Don’t wait, invest in Amazon and earn weekly with a certified platform.",CFD,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",153843981,3729674988,http://cdn.taboola.com/libtrc/static/thumbnails/d8b449adea5a7d6924d1a624eb733fe3.jpg,Seniors Everywhere Qualify For $275/Month Grocery Benefit In 2023,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Seniors Everywhere Qualify For $275/Month Grocery Benefit In 2023.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",149426001,3717344869,http://cdn.taboola.com/libtrc/static/thumbnails/72f9164556370485580c9c58ab0ab6bc.jpg,Transform Your Savings Into A Goldmine With These Savings Accounts,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Transform Your Savings Into A Goldmine.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.
"
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",176817440,3896973935,https://faxobit.com/facebook.png,Empowering our clients to financial freedom,Create your FAXOBIT account in just a few clicks. Registration is straightforward and opens the door to a world of investment opportunities. Start by simply signing up and joining our community of successful investors.,rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: financial freedom.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",153167757,3724758587,http://cdn.taboola.com/libtrc/static/thumbnails/61c7ebc695bf9e3364491d085ce739f6.jpg,The Secrets Behind the $250 to Millionaire Success,(null),rejected,THUMBNAIL_CONTENT_MISMATCH,Made Unrealistic Claims About The Product Or Service,"We found the thumbnail image misrepresented the product/service or content in the funnel. The thumbnail image:

• Made unrealistic claims about the product or service.

For example: Use unrelated thumbnail images that indicate wealth, like cars, yachts, or extravagant living.

To improve your thumbnail image, consider replacing it with one that better matches the rest of the ad. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",129973954,3599058637,http://cdn.taboola.com/libtrc/static/thumbnails/1f31f5fbddc48ae9d828224625a6a849.jpg,The Top Side Hustles for 2023,(null),rejected,THUMBNAIL_CONTENT_MISMATCH,Contained Unrealistic Claims,"We found the thumbnail image misrepresented the product/service or content in the funnel. The thumbnail image: 
Contained unrealistic claims.
For example: promising that you can make an unrealistic amount of money with little or no effort.
To improve your thumbnail image, consider replacing it with one that better matches the rest of the ad."
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",147501606,3708354938,http://cdn.taboola.com/libtrc/static/thumbnails/16062ad58f302460f59d7a19a3bf3ecf.jpg,${region:capitalized}$ Program Will Pay For Your Solar If You Live In These Zips,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example:   Program Will Pay For Your Solar If You Live In These Zips( not installation).

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",139553194,3681231864,http://cdn.taboola.com/libtrc/static/thumbnails/b92eaec99a3d8e4c548939c337ebe5fc.png,Investments in gas can bring additional income,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title: 

Made guarantees or promises.


To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made."
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",207165125,3986316046,http://cdn.taboola.com/libtrc/static/thumbnails/d444f520d333057d15980212ce48d6b4.png,Master Options Trading with Samco’s Options B.R.O.!,Transform your options trading strategy with Samco Options B.R.O. get curated options strategies basis your risk appetite.,rejected,TITLE_MISREPRESENTS_OR_MISMATCHED_TO_AD,"Does Not Relate To Either The Thumbnail Image, The Content On The Landing Page Or The Product/Service Advertised.",Title does not relate to the landing page or the product/service advertised.
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"We found the title misrepresented the product/service or content in the ad. The title: Made vague and broad claims without substantiation. To improve your title, consider rewriting it or replacing it with one that uses more specific and substantiated claims.",208844138,4027228305,http://cdn.taboola.com/libtrc/static/thumbnails/583b54bfa6d67c11e4f24b065721ca6f.jpeg,Struggling with high debt repayments?,"Are you aware of the different ways to reduce your monthly debt repayments, so it's easier to manage your funds?",rejected,THUMBNAIL_MISREPRESENTS_OR_MISMATCHED_TO_AD,"Does Not Relate To Either The Title, The Content On The Landing Page Or The Product/Service Advertised.",Thumbnail mismatch 
