policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",209220192,4030950670,http://cdn.taboola.com/libtrc/static/thumbnails/ebb88b412f16fb64bd7f79b237769366.png,Sharesight makes tracking your investments easier,"NZ investors: track your stocks, ETFs, dividends, trades, cost base & more all in one place with Sharesight - try it for free today.",approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",210039257,4040382112,http://cdn.taboola.com/libtrc/static/thumbnails/1ffb5b75b3f06a98569815db73d076e5.jpg,Medicare plans with $0 prescription drugs,"2025 Medicare Advantage plans offering $0 mo. premiums, $0 primary care and specialist visits, and $0 generic prescription drugs are here.",approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",206539183,3975320589,http://cdn.taboola.com/libtrc/static/thumbnails/c40657a7ebd0c027fba34f9f3017705d.jpg,Search for apply for cashback rapid rewards points credit card south west marriott,Apply the Best Travel Credit Card Here,approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",208137104,4002602924,https://techbullion.com/wp-content/uploads/2024/08/Im-1--1000x600.jpg,The Benefits of Hosted Payment Page for Business,(null),approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",196983715,3944894356,http://cdn.taboola.com/libtrc/static/thumbnails/be5b09b018d0b8ea53c7891fcb571e6d.png,Top Copper Stock Tip,"The Copper supply crunch is unfolding now, and one stock has substantial upside potential. Full details here.",approved,(null),(null),(null)
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",144560708,3698541853,http://cdn.taboola.com/libtrc/static/thumbnails/89ce91a6d550cd22c44db294a9d46c4f.jpg,Learn this EASY side hustle NO ONE wants you to know!,Earn cash on class action settlements YOU can qualify for!,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

Used more than one uppercase word.

For example: NO ONE 

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",170653307,3883073311,http://cdn.taboola.com/libtrc/static/thumbnails/069b0f101bf8f26e6c387f69f4a9d802.png,DO NOT THROW AWAY THE CLOTHES YOU DO NOT NEED!!! 7 Cool Things you Can do With them.,Here are 7 cool things you can do with clothes that makes you some extra money or some extra fun cool things!,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: DO NOT THROW AWAY THE CLOTHES YOU DO NOT NEED!!! 7 Cool Things you Can do With them..

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",151015991,3722091784,http://cdn.taboola.com/libtrc/static/thumbnails/37d64eb957e0d16eca148b1a40ce8fc7.jpeg,"Whether You're Building, Renovating, Buying Or Selling, I'm Here To Help You Through Your Proper...",Advanced Property Consultancy - Have a property expert on your side!,rejected,TITLE_GRAMMAR,Used Incomplete Phrasing,"We found the language in the title:

• Used incomplete phrasing.

For example: Whether You're Building, Renovating, Buying Or Selling, I'm Here To Help You Through Your Proper....

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing.


"
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",145436120,3701728594,http://cdn.taboola.com/libtrc/static/thumbnails/3fb30deb9f4afc3e32a22814de092050.jpeg,DO NOT BUY ANY CRYPTO UNTIL YOU READ THIS,I don't want you to make the same mistakes everyone else does when it comes to crypto. Cryptocurrency veteran Dirk de Bruin and his expert team have been researching relentlessly the best way to stop you from making these mistakes .  Join Now!,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

Used more than one uppercase word.

For example: DO NOT BUY ANY CRYPTO UNTIL YOU READ THIS// THE REAL REASON YOUR INVESTMENTS ARE NOT SUCCESSFUL// We are the REAL DEAL and one of the very few legit digital memberships out there.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,181143020,3906440413,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/532518085__JJ5s9pSz.jpg,Multiple Benefit Retirement Plan for NRIs. Get Monthly Payout of ₹ 2 Lacs. Invest Now!,Hurry Up ! To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,rejected,"The title uses more than one uppercase word, which is against the quality policy. Consider rewriting the title with the correct capitalization.",196756234,3944587036,http://cdn.taboola.com/libtrc/static/thumbnails/69acee62f878a18173cb485cf87cc739.jpeg,Passionately Committed To Offering Your Family The Highest Quality Of Child Care And Preschool A...,For the very best in early childhood education,rejected,TITLE_GRAMMAR,Used Poor Phrasing/Translation,"We found the language in the title:

• Used poor phrasing/translation.

For example: Poor pharising . 

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),207329815,3992711194,http://cdn.taboola.com/libtrc/static/thumbnails/85d7f57d509a3461c913da29fdf33be5.jpeg,New in South Africa: How to Generate a Second Income,(null),approved,(null),(null),(null)
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),136752740,3670012400,http://cdn.taboola.com/libtrc/static/thumbnails/7954386f4f3c788ec011aa6fe1247382.jpg,Here Are 7 Legal Discounts Seniors Only Get When They Know For 2022,Great list of discounts and benefits for seniors in 2022.,approved,(null),(null),(null)
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),209744492,4023623512,http://cdn.taboola.com/libtrc/static/thumbnails/5e29e3058a7f37ab4bd7b9a1d08eb565.png,"YOY Growth of 6,875% A Biotech You Need Watch","This Little Known Biotech Just Had A Blow Out Quarter of $74 Million Representing a 6,000% Increase from Q2 2023 to Q2 2024! ",approved,(null),(null),(null)
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),199675391,3950944847,http://cdn.taboola.com/libtrc/static/thumbnails/c6c7630d4885e74b0893bb3fd9545926.jpg,Seize the Opportunity with This Standout Stock,Dive deep into this stock. Is it the next under-the-radar success waiting to be uncovered? Learn more.,approved,(null),(null),(null)
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),136752762,3670012396,http://cdn.taboola.com/libtrc/static/thumbnails/3dd146a5e24f0fadfd8a3d19d287d45a.jpg,Here Are 7 Legal Discounts Seniors Get Only When They Ask,Great list of discounts and benefits for seniors in 2022.,approved,(null),(null),(null)
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),207403228,3994248105,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/cc3d719c-db09-4ac4-aead-54bbee1d8c34__D1chE3Dv.jpg,sdfadfdf,adfadfd,rejected,TITLE_POOR_PHRASING_OR_TRANSLATION,Uses Poor Phrasing/Translation.,Poor phrasing
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),155128079,3732851617,http://cdn.taboola.com/libtrc/static/thumbnails/21d4c3ad755d3aa455eab0aad7e4d218.jpg,AMERICANS 25+ CAN SAVE THOUSANDS,"You may qualify for a new Health Insurance Savings Program. Claim rewards of up to $1,000/MONTH! Program only open for a limited time.
",rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: LAST CHANCE TO APPLY.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),175160854,3893310696,http://cdn.taboola.com/libtrc/static/thumbnails/d0a544dea770723987d037abb5407b89.png,ITS NOT A JOKE. Learn How to Save and Get Rid of Debt AT THE SAME TIME!,Investing in gold is one of the safest way to build a strong financial nest for your future.,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: ITS NOT A JOKE.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),140533519,3684956489,https://wiseinvestorx.com/wp-content/uploads/2023/04/Group14545-608x614-1-458x409.png,GET EXCLUSIVE DEALS FROM THE TOP VENDOR TODAY,"We buy your Bitcoins, Gift cards and all available funds at the best market rate you can ever see around, we also guide you on how to invest wisely in profitable coins that ensures financial freedom- A trial will convince you !",rejected,TITLE_GRAMMAR,Used Inconsistent/Incorrect Capitalization,"We found the language in the title:

Used inconsistent/incorrect capitalization.

For example: 
TRADE WITHOUT HASSLE AND GET INSTANT PAYMENT 
 
To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,203160598,3958962946,http://cdn.taboola.com/libtrc/static/thumbnails/8e8ae979efec3753a74690e76c0419f7.jpg,(1) One New Rule for Drivers in ${uppercase:region}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,approved,(null),194707199,3939652578,http://cdn.taboola.com/libtrc/static/thumbnails/cf96bbe58535fdf5fa1fbfbd866e1890.png,3-DAY TRIAL All major trading platforms accepted...,Automate Your Trading Strategy w/ ChatGPT-4 Turbo and TradeBotBuilder.,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: Used more than one uppercase word.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,147534036,3708486807,http://cdn.taboola.com/libtrc/static/thumbnails/e3384eb6a91d3fa76eac0d433a42090c.jpg,Which Health Fund Comes Out On Top In ${region:Capitalized}$,"With cost of living so high and inflation driving prices up, now is the best time to compare your health and find something lower costing with better benefits for things like dental, optical and therapies.",rejected,approved,(null),178684124,3900914251,http://cdn.taboola.com/libtrc/static/thumbnails/c1ab5e88af05c2a4c065674db3054cac.jpg,The #1 Massive Stock Trend Taking Investors By Storm,(null),approved,(null),(null),(null)
Quality,147534036,3708486807,http://cdn.taboola.com/libtrc/static/thumbnails/e3384eb6a91d3fa76eac0d433a42090c.jpg,Which Health Fund Comes Out On Top In ${region:Capitalized}$,"With cost of living so high and inflation driving prices up, now is the best time to compare your health and find something lower costing with better benefits for things like dental, optical and therapies.",rejected,approved,(null),183904472,3912846251,http://cdn.taboola.com/libtrc/static/thumbnails/ee1cbe85d4c7d77d492c44c0acdbc996.png,Own A Barrel of Whisky With Average Annual Returns of 10.15%*,Whisky casks are a unique and tax-efficient** investment avenue *Average Client Return in 2023,approved,(null),(null),(null)
Quality,147534036,3708486807,http://cdn.taboola.com/libtrc/static/thumbnails/e3384eb6a91d3fa76eac0d433a42090c.jpg,Which Health Fund Comes Out On Top In ${region:Capitalized}$,"With cost of living so high and inflation driving prices up, now is the best time to compare your health and find something lower costing with better benefits for things like dental, optical and therapies.",rejected,approved,(null),155172012,3732573922,http://cdn.taboola.com/libtrc/static/thumbnails/c3e8ed97964e78b1581484190c93e31d.jpg,Top 5 Stock Broker in ${country:capitalized}$,7 Tips to Save Stock Broker Time & Money - Best Brokerage Solutions You Will Find Near You - Learn All About Brokerage Services,approved,(null),(null),(null)
Quality,147534036,3708486807,http://cdn.taboola.com/libtrc/static/thumbnails/e3384eb6a91d3fa76eac0d433a42090c.jpg,Which Health Fund Comes Out On Top In ${region:Capitalized}$,"With cost of living so high and inflation driving prices up, now is the best time to compare your health and find something lower costing with better benefits for things like dental, optical and therapies.",rejected,approved,(null),132881133,3609851918,http://cdn.taboola.com/libtrc/static/thumbnails/bcef49c06c15fbb86688fcf9c7c2dec8.jpg,5 Investment Income Sources for Investors with $750k,(null),approved,(null),(null),(null)
Quality,147534036,3708486807,http://cdn.taboola.com/libtrc/static/thumbnails/e3384eb6a91d3fa76eac0d433a42090c.jpg,Which Health Fund Comes Out On Top In ${region:Capitalized}$,"With cost of living so high and inflation driving prices up, now is the best time to compare your health and find something lower costing with better benefits for things like dental, optical and therapies.",rejected,approved,(null),153932498,3729472016,http://cdn.taboola.com/libtrc/static/thumbnails/8804acedfc2cc6df22a4aa019653b370.jpg,"Seniors on SS Are Now Entitled To These 24 ""Kickbacks"" In September (Tap For Full List)","Seniors who get less than $2,348/mo with SS are now getting these 24 ""Giveback"" benefits in 2023",approved,(null),(null),(null)
Quality,147534036,3708486807,http://cdn.taboola.com/libtrc/static/thumbnails/e3384eb6a91d3fa76eac0d433a42090c.jpg,Which Health Fund Comes Out On Top In ${region:Capitalized}$,"With cost of living so high and inflation driving prices up, now is the best time to compare your health and find something lower costing with better benefits for things like dental, optical and therapies.",rejected,approved,(null),199277268,3950178773,https://qg1.sharepoint.com/sites/NinjaTrader/Shared%20Documents/Rise%20-%20Internal/Creative/Phase%201%20Assets/Native/NT_Native_3.jpg,5 Ways to Upgrade Your Trading with Futures,"Find out how futures trading lets you avoid shorting restrictions and day trading rules, with no minimum account balances.",rejected,THUMBNAIL_IMAGE_QUALITY,Used An Incorrect/Incomplete Url,"We found the thumbnail image was too poor quality for the widget. The thumbnail image:

• Used an incorrect/incomplete URL.

To improve your thumbnail image, consider replacing it with one that is better quality. "
Quality,147534036,3708486807,http://cdn.taboola.com/libtrc/static/thumbnails/e3384eb6a91d3fa76eac0d433a42090c.jpg,Which Health Fund Comes Out On Top In ${region:Capitalized}$,"With cost of living so high and inflation driving prices up, now is the best time to compare your health and find something lower costing with better benefits for things like dental, optical and therapies.",rejected,approved,(null),209866887,4034759765,http://cdn.taboola.com/libtrc/static/thumbnails/1f13d8e59435f9a24d7f4ef7ea47984d.png,Looking For Local Banking With A Personal Touch? Save For Your Future Or Buy Your Dream Home Wit...,Bank Local with Bank Orange.,rejected,TITLE_INCOMPLETE_OR_INCORRECT_PUNCTUATION,Uses Incomplete/Incorrect Punctuation.,Looking For Local Banking With A Personal Touch? Save For Your Future Or Buy Your Dream Home Wit... 
Quality,147534036,3708486807,http://cdn.taboola.com/libtrc/static/thumbnails/e3384eb6a91d3fa76eac0d433a42090c.jpg,Which Health Fund Comes Out On Top In ${region:Capitalized}$,"With cost of living so high and inflation driving prices up, now is the best time to compare your health and find something lower costing with better benefits for things like dental, optical and therapies.",rejected,approved,(null),140277663,3684149655,http://cdn.taboola.com/libtrc/static/thumbnails/null/FKF/1306932053__BfEXMreu.jpg,CO-OWNERSHIP OF BRANDED HOTELS & EARN MONTHLY 2.5% RENT,(null),rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

Used more than one uppercase word.
  
For example: CO-OWNERSHIP OF BRANDED HOTELS & EARN MONTHLY 2.5% RENT

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
