policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",181399713,3907115376,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1264327700__8jyqpFxh.jpg,New Report: Second Half Market Outlook,https://navellier.com/pcg-2023-stock-market-forecast-get-your-q4-report/,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",194473246,3939070756,http://cdn.taboola.com/libtrc/static/thumbnails/ebcce0acc91ff5cb7f639289fc22b6f2.jpeg,"Seniors Birthed 1929 - 1974 Get ""New To Them"" Benefits To Help Pay Their Bills",Seniors who will rely on SS get a nice surprise this month with a boost in benefits.,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",207352456,3990853757,http://cdn.taboola.com/libtrc/static/thumbnails/27d8d1eb80d816d2cb52abfef5723e33.jpg,Get started with IBKR Desktop today!,Check out IBKR Desktop - Our next-gen trading platform combines streamlined design and powerful tools to help you succeed. Your capital is at risk.,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",209328549,4031461127,http://cdn.taboola.com/libtrc/static/thumbnails/79a94d55b2879e3daded491705231a24.png,Open an investment account that pays the interest you deserve!,"How much interest is your broker paying you? Your capital is at risk.
",approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",210201202,4048585853,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/2eac5d52-4cd2-4e74-9f91-b4533cf25d99__7qrOWhh9.jpg,"Unseen Profit Heights Reached by AI Bot, Leading to Surge in Software Downloads","In an unprecedented financial spectacle, a newly developed AI trading bot has sent shockwaves through Wall Street, delivering staggering profit margins that have left investors and market analysts both stunned and intrigued.",approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",187518654,3920775050,http://cdn.taboola.com/libtrc/static/thumbnails/4e1b0023612ee077409dc44ea1e68132.jpg,For aged 20 to 67: how to start investing in companies like Walmart,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Mislead users into thinking they are purchasing stocks, cryptocurrency or any other investment.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",190367220,3929444548,http://cdn.taboola.com/libtrc/static/thumbnails/2d91ad536097ed3f915e12e83e09c7f0.jpg,Say By To Car Insurance If You Drive Less Than 50 Miles/day,New service alerts local drivers how much they are over paying! Read before paying your next bill....,rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Say By To Car Insurance If You Drive Less Than 50 Miles/day
.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",153167729,3724758848,http://cdn.taboola.com/libtrc/static/thumbnails/543499b9f9e51ac6fb26f1b5bfd0a12f.jpg,Read an article about a man who got rich,(null),rejected,THUMBNAIL_CONTENT_MISMATCH,Made Unrealistic Claims About The Product Or Service,"We found the thumbnail image misrepresented the product/service or content in the funnel. The thumbnail image:

• Made unrealistic claims about the product or service.

For example: Use unrelated thumbnail images that indicate wealth, like cars, yachts, or extravagant living.

To improve your thumbnail image, consider replacing it with one that better matches the rest of the ad. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",203214709,3958962942,http://cdn.taboola.com/libtrc/static/thumbnails/a62a401ca08ef8cac54b15afffedab0e.jpg,(1) One New Policy Rule for Drivers in ${region:capitalized}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,TITLE_CONTENT_MISMATCH,Contained Inaccurate Information,"We found the title misrepresented the product/service or content in the ad. The title:

• Contained inaccurate information.

For example:  Misleading / One New Policy Regulation for Drivers.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is vague and lacks specificity, which can mislead users about the actual content or benefit being offered. To improve, consider providing more detailed information about what is beneficial and how it applies to the audience.",210098845,4042878131,http://cdn.taboola.com/libtrc/static/thumbnails/fc769a76bc4116a468190da9c270b5b5.png,Big News - Surprises For Medicare Recipients,Don’t Overlook This Medicare Recipients ,rejected,TITLE_INACCURATE_INFORMATION,Contains Inaccurate Information.,"The word ""news"" should be avoided in the site name, title, and even the URL."
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),169851052,3701398343,http://cdn.taboola.com/libtrc/static/thumbnails/d2670be88d7c64726d30645d35f040f3.jpg,Thinking about 1st anniversary gift for wife? Gift this.,(null),approved,(null),(null),(null)
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),205968598,3972362071,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/b6cf6092-d049-4442-a93c-be20e4d05149__g3FrrXuj.jpg,How To Invest In Whisky. Own A Barrel Of Whisky,(null),approved,(null),(null),(null)
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),192569089,3934682377,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1370827731__2nyJd0fZ.jpg,Trading gold CFDs with one of the lowest spreads?,Trade Up with IC Markets,approved,(null),(null),(null)
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),209549681,3957856954,http://cdn.taboola.com/libtrc/static/thumbnails/5cac5eb80a85e685c75898924b8f52ca.jpg,Take a Free trading course at Deriv Academy. Forex & MT5 lessons. All traders are welcome.,"Learn to trade Forex & take advantage of MetaTrader 5 courses for beginner, mid-level & advanced traders. Detailed video lessons cover markets, charts, strategies and more. Trade on demo to test your skills. All courses are free. Join Deriv Academy!",approved,(null),(null),(null)
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),150006490,3718862161,http://cdn.taboola.com/libtrc/static/thumbnails/a48e73e4aa732f317243769ac87f68e1.jpg,Massive Cast Benefits From Using ChatGPT,"How are people using ChatGPT to make money? AI and ChatGPT do not offer get-rich-quick schemes. But if you are willing to put in the time and couple ChatGPT with your other skills, you can easily earn $1,000 per month or more.",approved,(null),(null),(null)
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),203011596,3946709390,http://cdn.taboola.com/libtrc/static/thumbnails/0dfef67313f1156126181e2155b55b26.png,Big Change For Drivers In ${region:capitalized}$ Paying Too Much For Car Insurance,Big savings on auto insurance if you drive less than 50 miles/day,rejected,TITLE_CONTENT_MISMATCH,Misused A Dki (Dynamic Keyword Insertion),"We found the title misrepresented the product/service or content in the ad. The title:

• Misused a DKI (Dynamic Keyword Insertion).

For example: Big Change For Drivers In ${region:capitalized}$ Paying Too Much For Car Insurance.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),171656328,3885153351,http://cdn.taboola.com/libtrc/static/thumbnails/e75335591974e6d49d18f1054af03567.png,Get the Best Personal Installment Loans with Low Interest Rates,Get The Personal Loan You Need - Easy Online Process. We've helped thousands of people find the finance they need. ,rejected,TITLE_CONTENT_MISMATCH,"Did Not Relate To Either The Thumbnail Image, The Content On The Landing Page Or The Product/Service Advertised","We found the title misrepresented the product/service or content in the ad. The title:

• Did not relate to either the thumbnail image, the content on the landing page or the product/service advertised.

For example: Not related to the landing page .

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),158598902,3833017776,http://cdn.taboola.com/libtrc/static/thumbnails/03af7a600bcdac221021f3b8fea1855f.png,Seniors: Rehab Centers Now Cost Almost Nothing,(null),rejected,TITLE_CONTENT_MISMATCH,"Did Not Relate To Either The Thumbnail Image, The Content On The Landing Page Or The Product/Service Advertised","We found the title misrepresented the product/service or content in the ad. The title:

• Did not relate to either the thumbnail image, the content on the landing page or the product/service advertised.

For example: The creative is about rehab while the landing page is about  Caribbean Vacation Rentals.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),206341105,3974095312,http://cdn.taboola.com/libtrc/static/thumbnails/456e343a4b6847f49ea9bfa7706683ab.jpg,How a Simple $250 Amazon Investment Can Benefit You,(null),rejected,TITLE_CONTENT_MISMATCH,Contained Incorrect Promotional Details,"We found the title misrepresented the product/service or content in the ad. The title:

• Contained incorrect promotional details.

For example: Mislead users into thinking they are purchasing stocks, cryptocurrency or any other investment/ CFD not mentioned in title.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,150249440,3719472025,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,"Cryptocurrencies, NFTs: A Guide to Promising Investment Opportunities",Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,approved,(null),129973966,3599060078,http://cdn.taboola.com/libtrc/static/thumbnails/6e13dc1c714e275e11a5560ba21ebae2.jpg,The Top Side Hustles for 2023,(null),rejected,THUMBNAIL_CONTENT_MISMATCH,Contained Unrealistic Claims,"We found the thumbnail image misrepresented the product/service or content in the funnel. The thumbnail image: 
Contained unrealistic claims.
For example: promising that you can make an unrealistic amount of money with little or no effort.
To improve your thumbnail image, consider replacing it with one that better matches the rest of the ad."
Misrepresentative,208275048,4003470596,http://cdn.taboola.com/libtrc/static/thumbnails/24c9cff2af85507f12b5099035344f88.png,"If you were born between 1954 and 1994, you might make extra cash!",(null),rejected,rejected,"The title misrepresents the product/service or content in the ad. It makes exaggerated claims by suggesting that people born between 1954 and 1994 might make extra cash without providing qualifying language or evidence. To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.",189134481,3925747430,http://cdn.taboola.com/libtrc/static/thumbnails/17c648e3f099d3131b958220a63275d2.jpg,"Veterans, Stop Living in Financial Stress! Learn How to Improve Your Rating.","We've helped thousands with medical evidence support to get the benefits they medically, ethically, and legally deserve.",approved,(null),(null),(null)
Misrepresentative,208275048,4003470596,http://cdn.taboola.com/libtrc/static/thumbnails/24c9cff2af85507f12b5099035344f88.png,"If you were born between 1954 and 1994, you might make extra cash!",(null),rejected,rejected,"The title misrepresents the product/service or content in the ad. It makes exaggerated claims by suggesting that people born between 1954 and 1994 might make extra cash without providing qualifying language or evidence. To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.",202737409,3957799559,http://cdn.taboola.com/libtrc/static/thumbnails/6a02316bd98deb0a947fe9b65b67500e.png,Over 60's Without Power of Attorney Need To Know This,(null),approved,(null),(null),(null)
Misrepresentative,208275048,4003470596,http://cdn.taboola.com/libtrc/static/thumbnails/24c9cff2af85507f12b5099035344f88.png,"If you were born between 1954 and 1994, you might make extra cash!",(null),rejected,rejected,"The title misrepresents the product/service or content in the ad. It makes exaggerated claims by suggesting that people born between 1954 and 1994 might make extra cash without providing qualifying language or evidence. To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.",209932562,4035898752,http://cdn.taboola.com/libtrc/static/thumbnails/cdcdef5b2d0aab823685bfc75095ae76.jpg,Why Investors Should Focus on Key Market Trends and Earnings Reports,"This week’s market focuses on earnings and strategic updates across tech, logistics, and pharmaceuticals. Stay informed on key developments to navigate investment opportunities in volatile markets.",approved,(null),(null),(null)
Misrepresentative,208275048,4003470596,http://cdn.taboola.com/libtrc/static/thumbnails/24c9cff2af85507f12b5099035344f88.png,"If you were born between 1954 and 1994, you might make extra cash!",(null),rejected,rejected,"The title misrepresents the product/service or content in the ad. It makes exaggerated claims by suggesting that people born between 1954 and 1994 might make extra cash without providing qualifying language or evidence. To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.",209070362,4030506456,http://cdn.taboola.com/libtrc/static/thumbnails/18ba3b5a4ddc90cfebc7733fb3b68c70.jpg,Medicare Recipients In For A Huge Surprise (Check Today),Most Adults on Medicare Don’t Know This (Do It Now),approved,(null),(null),(null)
Misrepresentative,208275048,4003470596,http://cdn.taboola.com/libtrc/static/thumbnails/24c9cff2af85507f12b5099035344f88.png,"If you were born between 1954 and 1994, you might make extra cash!",(null),rejected,rejected,"The title misrepresents the product/service or content in the ad. It makes exaggerated claims by suggesting that people born between 1954 and 1994 might make extra cash without providing qualifying language or evidence. To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.",198119056,3947617015,http://cdn.taboola.com/libtrc/static/thumbnails/3f8da333e07e0ac25a09f64c939d2d08.png,Must Have Credit Cards of 2023. Search for Credit Cards,"Discover the top Cash Back Credit Cards of 2023, offering generous rewards and perks that put money back in your pocket with every purchase. Maximize your savings and financial benefits with these carefully selected credit cards",approved,(null),(null),(null)
Misrepresentative,208275048,4003470596,http://cdn.taboola.com/libtrc/static/thumbnails/24c9cff2af85507f12b5099035344f88.png,"If you were born between 1954 and 1994, you might make extra cash!",(null),rejected,rejected,"The title misrepresents the product/service or content in the ad. It makes exaggerated claims by suggesting that people born between 1954 and 1994 might make extra cash without providing qualifying language or evidence. To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.",151427002,3723260298,http://cdn.taboola.com/libtrc/static/thumbnails/11a1607631ec7af413299005673217fe.jpeg,Africans In ${region:capitalized}$ Should Claim This Benefit,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Should Claim This Benefit - need qualifying language.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,208275048,4003470596,http://cdn.taboola.com/libtrc/static/thumbnails/24c9cff2af85507f12b5099035344f88.png,"If you were born between 1954 and 1994, you might make extra cash!",(null),rejected,rejected,"The title misrepresents the product/service or content in the ad. It makes exaggerated claims by suggesting that people born between 1954 and 1994 might make extra cash without providing qualifying language or evidence. To improve the title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.",157105295,3805790419,http://cdn.taboola.com/libtrc/static/thumbnails/716bd528fe6eaf03773d8410a12a57a9.png,${city:capitalized}$ Program Gives Solar Panels To Homeowners At No Net Cost,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example:  ${city:capitalized}$ Program Gives Solar Panels To Homeowners At No Net Cost.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
