policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),173985354,3888441290,http://cdn.taboola.com/libtrc/static/thumbnails/bbbf52d5d2d6288a0bbfb527b499899b.jpg,7 New Discounts For 2023 Seniors Only Get When They Ask,Great list of discounts and benefits for seniors in 2023,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),209658684,4032732293,http://cdn.taboola.com/libtrc/static/thumbnails/7907c54ddd5399d520c58dc25a925c02.jpg,CEO says this is worth 31 Nvidias,Will This Make the World's First Trillionaire?,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),174586579,3891770321,http://cdn.taboola.com/libtrc/static/thumbnails/b2f56bddf8dc485e892af2aefa307e48.jpg,Customers Stock Up On Gold Bars At Costco (Take a Look at The Prices),(null),approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),173140439,3888403781,http://cdn.taboola.com/libtrc/static/thumbnails/10aefb9b384796aa2bdddb40f7d1c0c6.jpeg,Two ${city:capitalized}$ Banks Paying All Time High Interest Rates (Write This Down),(null),approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),147953792,3710920113,http://cdn.taboola.com/libtrc/static/thumbnails/87439bea9e10e41991635dea2fcc013a.jpeg,Camp Lejeune Per Person Compensation Revealed,Have you or a family member served at Camp Lejeune? You may be eligible for compensation. Click now to complete a form to find out if you qualify!,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),153839544,3729775918,http://cdn.taboola.com/libtrc/static/thumbnails/027a75a392e95411df5f97dfd03d590f.jpg,Singapore Is First To Eliminate Poverty Using This AI-Tool,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Eliminate debt .

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.
"
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),153843981,3729674988,http://cdn.taboola.com/libtrc/static/thumbnails/d8b449adea5a7d6924d1a624eb733fe3.jpg,Seniors Everywhere Qualify For $275/Month Grocery Benefit In 2023,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Seniors Everywhere Qualify For $275/Month Grocery Benefit In 2023.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),156259143,3760039304,http://cdn.taboola.com/libtrc/static/thumbnails/9fea21e5c7775022d161185f52a7eb0c.png,Seniors: $500k Life Insurance Plans Are Basically Free For A Limited Time,Perform A Simple Search On The Next Page To See The Best Life Insurance Deals For Seniors,rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.


To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),196531004,3943520747,http://cdn.taboola.com/libtrc/static/thumbnails/9c20de358cc6cfd566480c71662842f8.png,new policy has been issued for cars driving under 50 miles per day.,"If your vehicle travels less kilometers per day, drop your insurance!",rejected,TITLE_CONTENT_MISMATCH,Contained Inaccurate Information,"We found the title misrepresented the product/service or content in the ad. The title:

• Contained inaccurate information.

For example: Misleading new rule.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),148107056,3709470029,http://cdn.taboola.com/libtrc/static/thumbnails/92261950321cbea038c921c3bb94a08b.jpg,Do You Speak English? Trading From Home On Amazon Stocks CFDs Might Be An Option,(null),rejected,TITLE_EXAGGERATED_CLAIM,NO_MATCH,Rejected by BS Bulk Update API
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),171216709,3883823989,http://cdn.taboola.com/libtrc/static/thumbnails/c78864e22e9b7248e6fb560762eaf0f8.jpg,"Approved: $1,400/mo Benefit","Americans under 65 could get $1,400/month to spend on groceries, bills, and more.",rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: $1,400/mo Benefit.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),200031274,3951665314,http://cdn.taboola.com/libtrc/static/thumbnails/4abc93cadf78ecd0285a74b860a21ca7.jpg,"Do This If You Have $15,000 Credit Card Debt In ${region:capitalized}$ (It's Genius)",You May Be Eligible To Get Out Of Debt Faster And Eliminate High Interest Credit Card Payments. Check How Much You'll Save Without Affecting Your Credit Score!,rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Do This If You Have $15,000 Credit Card Debt In ${region:capitalized}$ (It's Genius).

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),208875997,4014616210,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/c9ecc6ec-5d01-46e6-87d9-ed0e39c26283__lFnqCyxC.jpg,Free Talk ${city:capitalized}$ [Click to Call],Click here and free talk with someone! Hurry Up Click Here,rejected,TITLE_MISREPRESENTS_OR_MISMATCHED_TO_AD,"Does Not Relate To Either The Thumbnail Image, The Content On The Landing Page Or The Product/Service Advertised.",Title does not relate to the content on the landing page or the product/service advertised.
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),151186970,3714054534,http://cdn.taboola.com/libtrc/static/thumbnails/f8e7027156b90aa0b8570177caae46c8.png,"The Federal Govt Is Paying Perth Homeowners Up To $5,271 To Go Solar",See If You Qualify In 30-Seconds,rejected,THUMBNAIL_CONTENT_MISMATCH,NO_MATCH,Rejected by BS Bulk Update API
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),153839543,3729775917,http://cdn.taboola.com/libtrc/static/thumbnails/027a75a392e95411df5f97dfd03d590f.jpg,Debt - No More! Artificial Intellegence Ends It,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: guarantee that it can end the debt .

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.
"
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),177339465,3897986605,http://cdn.taboola.com/libtrc/static/thumbnails/ba1095e6a0a9b92463df29b4ca1fa480.jpg,"Seniors Under 85 Might Get $500,000 In Life Insurance For $15/month In These Zipcodes",Insurance Companies May Not Want Seniors Discovering This Life Insurance Plan,rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Get $500,000.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.
"
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),203198814,3958962940,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/0d283d58-639a-4d9a-9cb9-a9722bebeb21__hWHHm6wF.jpg,(1) One New Regulation for Drivers in ${region:capitalized}$,If you drive more than 5 miles a day this new policy renewal change will impact you directly.,rejected,TITLE_CONTENT_MISMATCH,Contained Inaccurate Information,"We found the title misrepresented the product/service or content in the ad. The title:

• Contained inaccurate information.

For example: New Rule.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),142809989,3692890281,http://cdn.taboola.com/libtrc/static/thumbnails/429c81da1df9e3dc857ee24269aa9f57.png,Embrace the Power of a Credit Card - Get Financial Freedom,"Credit cards often come with various rewards programs and benefits. These rewards can add up over time, providing you with savings and exclusive privileges.",rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title: 

Made guarantees or promises.
Claimed users could get rich or achieve financial freedom.

For example: Get Financial Freedom

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made."
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),206403327,3974634775,http://cdn.taboola.com/libtrc/static/thumbnails/44ffe4d9052f783abb080509ef625504.png,"How a Simple $250 Amazon Investment Can Benefit You
",Great opportunity ,rejected,TITLE_CONTENT_MISMATCH,Contained Incorrect Promotional Details,"We found the title misrepresented the product/service or content in the ad. The title:

• Contained incorrect promotional details.

For example: Misleading users that they are investing into other products not in CFD.

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),130996192,3620857800,http://cdn.taboola.com/libtrc/static/thumbnails/296ed915400b34a4d478afa9d98c58b4.png,${region:capitalized}$ : Say Bye To Your Credit Card Debt If You Qualify,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title: 
Made guarantees or promises.
For example: Say Bye To Your Credit Card Debt If You Qualify
To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made."
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",131093790,3622504242,http://cdn.taboola.com/libtrc/static/thumbnails/5331bfd5c14dacb77aeb1b8de006f11f.jpg,UK Residents Without Life Insurance Could Do This In October,(null),approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",167501118,3877228674,http://cdn.taboola.com/libtrc/static/thumbnails/4110ae084671c149de596bf977eb96ae.jpg,Seniors Without Power of Attorney Need To Know This,Connect to success with our attorneys.,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",147405169,3708046952,http://cdn.taboola.com/libtrc/static/thumbnails/72c9202ae0976b25a24786535f55c8db.jpg,Market Wizard Who Predicted 2022 Crash Shares Surprising New Forecast,(null),approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",209782867,4032977015,http://cdn.taboola.com/libtrc/static/thumbnails/467779d47c7f7851c19d41ee93a8c64b.jpg,Uncover Gold's Potential with Our Stock Insight,This gold stock is causing a stir. Experts are all eyes on it as gold hits record prices.,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",139139449,3680014285,http://cdn.taboola.com/libtrc/static/thumbnails/99d1fec8f808924ce6d3bbd6ddf5cbcd.png,Investments in oil can bring additional income,(null),approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",207809047,4001914449,http://cdn.taboola.com/libtrc/static/thumbnails/35bb5d7d9755208e6a2b9d45ea57b6f2.jpeg,A $100 investment in Aramco CFDs could earn you a profitable income,(null),approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",172213584,3884386048,http://c3.taboola.com/libtrc/static/thumbnails/so_auto/f_jpg/v1699291468/g3ffebpxylildrrdg6cu.jpg,Retiring? Here's How To Earn A 10.5% Annuity Return Right Now On $100k+,Here's how you can maximize your retirement income and safely grow your money regardless of market conditions.,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",198633340,3948600073,http://cdn.taboola.com/libtrc/static/thumbnails/acf06e4417865058a55d6f329285f012.png,"(2024) The 9 Best US Side Hustles (Earn Up To $3,500/Week)",(null),approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",176483499,3896319359,http://cdn.taboola.com/libtrc/static/thumbnails/3620092e84d921f19bae0851bcfaaf67.jpg,Neotech Stock Analysis: Anchored in Rare Earth Demand,Invest in a hot stock at the nexus of transformative technologies. Neotech's rare earth exploration is the keystone.,approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",162884566,3702351780,http://cdn.taboola.com/libtrc/static/thumbnails/481ab42f5a0f9c375447497a5efd36bd.png,"Kickstart your trading journey with ADSS, your local Emirati Broker","Expand your trading portfolio with a wide range of global markets. Trade Forex, Equities, Commodities, and more with leverage on our powerful platform.",approved,(null),(null),(null)
Misrepresentative,130600102,3610869731,http://cdn.taboola.com/libtrc/static/thumbnails/481fe51b2d9824c37ff4532edf2eb775.png,This Is Beneficial For Everyone,(null),rejected,rejected,"The title ""This Is Beneficial For Everyone"" is too vague and potentially misleading as it does not specify what is being advertised or how it is beneficial, which may create unrealistic expectations.",191807080,3932900240,http://c3.taboola.com/libtrc/static/thumbnails/so_auto/f_jpg/v1712254052/djqeggmrydmotouguvoa.jpg,“13 AI Stocks To Avoid” Wall Street Legend Issues Urgent,"If you have a $500 portfolio, discover 2024's hidden gem. Unravel the secrets right here.",approved,(null),(null),(null)
