policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),134148086,3656131020,http://cdn.taboola.com/libtrc/static/thumbnails/3e824ab930f6a2cd615c94c6fca13c89.jpg,"Got $1,000 To Invest? Here’s Our Idea",(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),149873624,3661739642,http://cdn.taboola.com/libtrc/static/thumbnails/55b4451ccb2da14adcd501068aff93c8.png,Grow your business! See how much you qualify instantly!,Get Working Capital in 24 hrs! Start now. No obligation online quote. ,approved,(null),(null),(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),202566965,3957595762,http://cdn.taboola.com/libtrc/static/thumbnails/ba506a33dd54655f34fc5d8ca2b82581.jpg,Parents! Avoid These 5 Common Student Loan Mistakes,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),194301475,3862093220,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1416005842__J77IOS3e.jpg,"American Emergency Fund® | Get $5,000 in Financial Relief","Get up to $5,000 in Financial Relief as Fast as Tomorrow.",rejected,TITLE_EXAGGERATED_CLAIM,Made Negative Or Unverified Claims About Another Product Or Service,"We found the title misrepresented the product/service or content in the ad. The title:

• Made negative or unverified claims about another product or service.

For example: Get $5,000 in Financial Relief.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),135795579,3662040361,http://cdn.taboola.com/libtrc/static/thumbnails/07770443d171315dcbd5df399ab1b25c.png,Economy about to Go into Full Reverse? Here’s What to Do,Rickards: The Supply Chain Crisis in Australia Is Much Worse Than We’re Being Told,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified celebrity endorsement. 

For example: Jim Rickards in thumbnail.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),208830342,4022535909,http://cdn.taboola.com/libtrc/static/thumbnails/d71c5204c41fa17245ae9ddf4a537666.png,CEO says this is worth 43 Amazons,Will This Make the World's First Trillionaire?,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: using Brand's logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),143477972,3694556129,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1315022519__c5epXofa.jpg,Unlock the Best-Kept Secrets Credit Card Companies Don't Want You to Know,Are you tired of struggling with overwhelming credit card debt and feeling like you're trapped? You're not alone. Credit card companies often keep you in the dark about certain details and can make it difficult to find a way out.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: Using government logo , Statue of Liberty

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),145578779,3702221878,http://cdn.taboola.com/libtrc/static/thumbnails/735980308e5cc3dd0a41d1a556fd08c3.png,Pradhan Mantri Mudra Yojana - Apply now for Mudra Loans.,Get Loan Upto 10 Lakh @ Low intrest.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: Featuring prime minister of India,  Narendra Modi

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),153837761,3729820736,http://cdn.taboola.com/libtrc/static/thumbnails/a332caf3f3b7ffc1d4786b12935cccd2.jpg,Seeking Justice? Camp Lejeune Lawsuit For Marines,If You or a Loved One Lived at Camp Lejeune Between 1953 and 1987 and Suffered an Illness…,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Use government buildings

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),193757091,3937308571,http://cdn.taboola.com/libtrc/static/thumbnails/3d4d5201b8de06c0cc8fcf6660f282b3.jpg,GOOGL Up 10% This Morning: 3 Reasons to Buy,Get Full Stock Analysis,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: Using Google Logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),181063233,3906315701,http://cdn.taboola.com/libtrc/static/thumbnails/7ecd219ccd6a99a21b558734b01969ba.jpg,New Law Passed For Connecticut Homeowners,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Government Symbols Or Imagery Such As Government Official,"We found the thumbnail image either didn’t have the correct permissions or was making unsubstantiated endorsement claims. 
The image featured: 

 
Government symbols or imagery such as government official 
Please amend and resubmit. 
 "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),194190333,3938479260,https://assets.1010010010.com/9xcSVL9nCaLgmhnzmehs4A87dnLW1Vgo/img/202403010142414090_DMV_Sign-(1200x800).jpg,New Policy for ${region:capitalized}$ Drivers: Don't Pay Your Auto Insurance Until You Read This,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: false endorsement .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),204563439,3962648858,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/fceb7441-779f-4aa4-872f-42b6323c24a9__z9V4IJdg.jpg,Empire – $1.00 14-Day Trial ,**EMPIRE** - $1.00 14 Day Trial. Newbie Friendly Method Reveals How We Make Up To $176+ Per Day With FREE Traffic In Just 30 Minutes Per Day! ,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: You-tube logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),201921863,3956089361,http://cdn.taboola.com/libtrc/static/thumbnails/86a8b151681c832e7d48041f76335033.jpeg,Camp Lejeune Compensation Check,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),155351527,3733466532,http://cdn.taboola.com/libtrc/static/thumbnails/6394494330c4239e19d4827e8ff1a290.png,From $1 To A Billionaire: Start Your MBA Course Online!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified celebrity endorsement.

For example: kim kardashian.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),210098852,4042878165,http://cdn.taboola.com/libtrc/static/thumbnails/3d5ba5c41ed16fe4c5544c7a1776cc67.png,Why Is No One Talking About This? (On Medicare Check This),Don’t Overlook This Medicare Recipients ,rejected,THUMBNAIL_COPYRIGHT_VIOLATION,Uses Copyright Material.,Featuring brand logo
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),132695021,3636776905,http://cdn.taboola.com/libtrc/static/thumbnails/af11b57b1c7542c5d586538aa03fbf88.png,${region:capitalized}$ Do This Instead of Buying Expensive Solar Panels (It’s Genius),(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 
Used an unverified government endorsement. 
For example: features models posing as politicians.
To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),150925945,3721621727,http://cdn.taboola.com/libtrc/static/thumbnails/80803d7dc8d345b9efcb6c8f76c673af.jpg,Unleash Your Inner Legal Coach with My Lawsuit Program,Stopping the legal process is just a few clicks away. Master my non-conventional offensive legal strategies and take control of any court case with no injured party or damage. Unlock the secrets to legal success with my program today. Click Now,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: Features unverified brand logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),158057953,3684348610,http://cdn.taboola.com/libtrc/static/thumbnails/f81118247f02b37a31b964c67d6b9443.jpg,${region:capitalized}$: Gov Can Cover The Cost To Install Solar Panels If You Live In California.,Smart homeowners in California are using a tax incentivized solar program and other incentives to go solar.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),155171996,3732573884,http://cdn.taboola.com/libtrc/static/thumbnails/0b4d66446628dcfe92a77109e81681cf.jpg,7 Top Stock Broker Services in ${region:capitalized}$,Quality Stock Broker Services - 24/7 Brokerage Services - Trusted Stock Broker Solutions - Get A Reliable Stock Broker Solution & Make Your Brokerage Better - Superior Stock Broker Services,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),159513409,3674839941,http://cdn.taboola.com/libtrc/static/thumbnails/68883a347aa136914af060ce0d133776.png,Majority Of Adults On Medicare Don't Know This (Check This Now),(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),183360157,3911720608,http://cdn.taboola.com/libtrc/static/thumbnails/6f6cc8af6f292a1289446b4ccf11192d.png,7 Discounts Due To Seniors This Month,Great list of discounts and benefits for seniors in 2024,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),204568340,3881847710,http://cdn.taboola.com/libtrc/static/thumbnails/88e38aa48c80bfeef4f7ac8ba93df77c.jpg,NYPD Security Robot Has Landed,Innovative Robotic Policing by NYPD Could Transform This Company's Trajectory,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),173975044,3889982021,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1399124676__ntL6FEZi.jpg,Recession's Ripple: Will the US Dollar Sink as the US Economy Falters?,Watch series 3 of IC Your Trade to find out.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),208541323,4011122322,http://cdn.taboola.com/libtrc/static/thumbnails/57ba09f1ba95eae729667f1cd66f6ad7.png,Canadian Residents Could Be Eligible For This Life Insurance,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),209957630,4038269577,http://cdn.taboola.com/libtrc/static/thumbnails/185c9b281348fb945644ff6c1989c4f2.png,People Born 1944-1973 With No Life Insurance Could Be Eligible For This,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),137892076,3675939272,http://cdn.taboola.com/libtrc/static/thumbnails/65b8b5e98bd794be5536ae276b45ad16.jpg,How Much Can You Get From a Reverse Mortgage?,Reverse mortgages have turned into great financial planning tools and not just a loan of last resort. Estimate loan amounts now!,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),143421003,3694806276,http://cdn.taboola.com/libtrc/static/thumbnails/2b3b3ecb78dee79fbd3d615ae7a0655e.png,Enter Your Date Of Birth To See How Much Life Insurance Cover You Could Get,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),188925280,3924188370,http://cdn.taboola.com/libtrc/static/thumbnails/de657cafd771be32afe22561c1a511bd.jpeg,Navigate Crypto Like a Pro: Essential course for Beginners!,"If you want to do as little as humanely possible to master crypto and Web 3.0, then this is for you. We use AI to teach you about crypto ten times faster!",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),163242137,3848629304,http://cdn.taboola.com/libtrc/static/thumbnails/c328e0ead359b307f26d41e7a8f542ed.jpg,Americans on Medicare need to know this (Do It Now),(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),164728382,3867427419,http://cdn.taboola.com/libtrc/static/thumbnails/0e3aa2df201f155e7b1ded0b4530ebb3.jpg,A £27.50 Will Can Spare Months Of Legal Distress From Courts,By having your Will in place before you depart will provide a peace of mind during an emotionally challenging period for loved ones.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),169472100,3880952250,http://cdn.taboola.com/libtrc/static/thumbnails/5b5c5d127ee1db76bca81736418c9352.jpg,NRIs Get ₹2 Lacs* Pension with 18k Investment,To Know more about Multiple Benefits of Retirement Plans for NRIs. Click now on Get Quote.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),208531795,4010333777,http://cdn.taboola.com/libtrc/static/thumbnails/d2801088a3cbc8fba5652a28d1bf5e7a.png,Aussies with Private Health are losing money. Stop it now.,Stop Overpaying For Health Insurance,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),190526354,3929737293,http://cdn.taboola.com/libtrc/static/thumbnails/e0f844e309e81afe1636889dc5840bda.jpg,New Policy Passed For Homeowners,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Suggest a government affiliation (includes images of models posing as politicians .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.  "
