policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),194301475,3862093220,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1416005842__J77IOS3e.jpg,"American Emergency Fund® | Get $5,000 in Financial Relief","Get up to $5,000 in Financial Relief as Fast as Tomorrow.",rejected,TITLE_EXAGGERATED_CLAIM,Made Negative Or Unverified Claims About Another Product Or Service,"We found the title misrepresented the product/service or content in the ad. The title:

• Made negative or unverified claims about another product or service.

For example: Get $5,000 in Financial Relief.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),144298578,3697583767,http://cdn.taboola.com/libtrc/static/thumbnails/d94df6b122a302dc540f2d9d60bcc852.jpg,ABN Holders: Access Business Funds up to $500K,"Approval in as fast as 30 minutes and funding in as fast as 2 hours, 6 to 24 month terms and no upfront security, Only 6 months of business bank statements needed to apply.",rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),133553052,3655096145,http://cdn.taboola.com/libtrc/static/thumbnails/ab4f2601e5b28a9a1247fdfa41e07965.jpg,Soaring Tesla Demand Is Breaking Out Lithium Investment,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified celebrity endorsement. 

For example: using Elon Musk's image.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),201206627,3953699557,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/ISE/1007845610__bW6VYjV5.jpg,Adobe Gains 15% Pre-Market : Time to Buy?,Get Full Stock Analysis,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: Unverified brand endorsement.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),137920702,3676094345,http://cdn.taboola.com/libtrc/static/thumbnails/2f3a0c61cee02e9d8c7a6d4f0dfbe7ec.jpg,"Neil and Lucia did it, so can you.",Neil and Lucia are the parents of two teenage children who felt that they lacked the right strategy for their finances as well as their kids’ futures.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified brand endorsement.

For example: featured Apple's brand logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),153000666,3727691708,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1198679667__3ZguBqYT.jpg,"Get up to $5,000 Cash Through American Emergency Fund","Get up to $5,000 in Financial Relief as Fast as Tomorrow. We Accept Everyone with All Credit Types and No Upfront or Hidden Fees. Apply Now and Get Cash Today.",rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Bureau of the Fiscal Service Treasury.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),153000667,3727691712,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/PCF/100469984__j8Wk05Qb.jpg,"Get up to $5,000 Cash Through American Emergency Fund","Get up to $5,000 in Financial Relief as Fast as Tomorrow. We Accept Everyone with All Credit Types and No Upfront or Hidden Fees. Apply Now and Get Cash Today.",rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Bureau of the Fiscal Service Treasury.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),153000669,3727691723,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/ISE/1285810058__pfRt1QJa.jpg,"Get up to $5,000 Cash Through American Emergency Fund","Get up to $5,000 in Financial Relief as Fast as Tomorrow. We Accept Everyone with All Credit Types and No Upfront or Hidden Fees. Apply Now and Get Cash Today.",rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Joe Biden.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),190724013,3929017074,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/1bf95710-f564-470c-abf2-1ed2a4877313__BG03IgE7.jpg,${region:capitalized}$ Program Can Cover Solar if You Own a Home in these Zip Codes,Don't miss out on saving thousands with solar panels! You could Slash your energy bills and lock in low rates. See what your missing out on.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: implying government official.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),(null),190724996,3919047143,http://cdn.taboola.com/libtrc/static/thumbnails/bc66392ce7506a7f7ee60cccbc2792de.png,${region:capitalized}$ Program Can Cover Solar if You Own a Home in these Zip Codes,Don't miss out on saving thousands with solar panels! You could Slash your energy bills and lock in low rates. See what your missing out on.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Government affiliation in thumbnail.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),143621027,3575069259,http://cdn.taboola.com/libtrc/static/thumbnails/3c2db4400ef2629f338537e2789f4963.jpg,Thinking About Going Solar? Read This First!,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),205968609,3972362151,http://cdn.taboola.com/libtrc/static/thumbnails/c4bc0cc1f4e54468414646996ff38475.png,Join This Customer Who Made a 36.3% Return PA In Just 3 Years*,Read More About Our Customer,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),205968607,3972362149,http://cdn.taboola.com/libtrc/static/thumbnails/e560dd481bf5bf96a187181a18c326c5.png,Join This Customer Who Made a 36.3% Return PA In Just 3 Years*,Read More About Our Customer,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),205968606,3972362148,http://cdn.taboola.com/libtrc/static/thumbnails/666e126f5c275abdadf7df424cde4bc7.png,Join This Customer Who Made a 36.3% Return PA In Just 3 Years*,Read More About Our Customer,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),143621023,3575069266,http://cdn.taboola.com/libtrc/static/thumbnails/39cb60afd6a06bb8696a2ffaffa656b6.jpg,Anyone Considering Solar Should Read This,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),169851052,3701398343,http://cdn.taboola.com/libtrc/static/thumbnails/d2670be88d7c64726d30645d35f040f3.jpg,Thinking about 1st anniversary gift for wife? Gift this.,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),209570176,4032338170,http://cdn.taboola.com/libtrc/static/thumbnails/cfdff074837b14f0c887eb36d06dd102.jpg,Over 60's Without Power of Attorney Should Read This,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),206722920,3243454142,http://cdn.taboola.com/libtrc/static/thumbnails/826e4dddae7e638708cb4ca3d8b7c8c3.jpg,Thinking of investing in Crypto? Learn all about Shiba Inu on eToro,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),202737403,3957799626,http://cdn.taboola.com/libtrc/static/thumbnails/c9de5401d6b17ca55efd511c7e8175a3.jpg,Over 60's Without A Power of Attorney Should Read This,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),199282375,3950154917,http://cdn.taboola.com/libtrc/static/thumbnails/2bda5ced548d27e2089332a717be524f.jpg,Why Is Congress Excited About This Device?,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),191717784,3932577419,http://cdn.taboola.com/libtrc/static/thumbnails/eccc996e5a2fdefa3ac7ef940025f52f.png,Stop Overpaying On Amazon Using This Simple Trick (It's Genius),"If You're Going To Shop At Amazon, Read This",rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

For example: Used an unverified brand endorsement.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),142360872,3691195248,http://cdn.taboola.com/libtrc/static/thumbnails/fd410c2b44c9e8870018c584d3f9d6d3.png,${region:capitalized}$ Residents Should Read This,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: Pierre Poilievre
Leader of the Official Opposition of Canada


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),142360866,3691195236,http://cdn.taboola.com/libtrc/static/thumbnails/7c8c42923343818e9bb2a92f83b71ae6.png,${region:capitalized}$ Residents Should Read This,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: Pierre Poilievre
Leader of the Official Opposition of Canada


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),142360873,3691195249,http://cdn.taboola.com/libtrc/static/thumbnails/579187351f35218645c1c378ee15dc32.png,${region:capitalized}$ Residents Should Read This,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: Pierre Poilievre
Leader of the Official Opposition of Canada


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),142360869,3691195241,http://cdn.taboola.com/libtrc/static/thumbnails/cccc898768cbadb9658105be81daa4d9.png,${region:capitalized}$ Residents Should Read This,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: Pierre Poilievre
Leader of the Official Opposition of Canada


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),152177698,3725283546,http://cdn.taboola.com/libtrc/static/thumbnails/c617f0cd0c96a0e6f6c189a4298d9394.gif,Australians With No Life Insurance Should Read This,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used Copyright Material,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used copyright material.

For example: there is personal details on the thumbnail .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.

"
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),209894490,4033024871,http://cdn.taboola.com/libtrc/static/thumbnails/54f858d0793bbfd850fed48c01539a1c.png,"People With Debt Over R50,000 Should Read This ",(null),rejected,THUMBNAIL_COPYRIGHT_VIOLATION,Uses Copyright Material.,Featuring brand logo
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),152177700,3725282061,http://cdn.taboola.com/libtrc/static/thumbnails/11a35353899ae6f56f27c4f6caed6a90.png,Australians With No Life Insurance Should Read This,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used Copyright Material,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used copyright material.

For example: there is personal details on the thumbnail .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.

"
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),146254676,3704215561,http://cdn.taboola.com/libtrc/static/thumbnails/09550e11cae836d99db42b666ed951af.jpeg,Overstocked Car Financing Going On In ${city:capitalized}$! ,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),(null),146254677,3704215571,http://cdn.taboola.com/libtrc/static/thumbnails/47a1d07bb0314cdd7f3d67d60db19731.jpg,Overstocked Car Financing Going On In ${city:capitalized}$! ,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,The thumbnail image used in the ad makes unverified brand endorsement claims. The image needs further permissions or documentation verifying the details of it to Taboola's legal team or should be replaced with one that uses more reasonable claims.,"[""1.1""]",199266049,3950051522,http://cdn.taboola.com/libtrc/static/thumbnails/3ee92187cc2ff6d863c0eecbf07b44cf.png,Don't Pay $179/Year for Amazon Prime - Use This Trick Instead,"This simple trick can save tons of money on Amazon, but most Prime members are ignoring it.",approved,(null),(null),(null)
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,The thumbnail image used in the ad makes unverified brand endorsement claims. The image needs further permissions or documentation verifying the details of it to Taboola's legal team or should be replaced with one that uses more reasonable claims.,"[""1.1""]",206499893,3975136286,http://cdn.taboola.com/libtrc/static/thumbnails/6a18292739ffe38b3f0a4f78bfd4eb9b.jpg,This Is What Lawyers Might Cost You in 2024,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,194630155,3833920049,http://cdn.taboola.com/libtrc/static/thumbnails/139885dd8ff7e1f7e6bd5c4d8ea6266d.jpg,"Prime Is Now $179, But Few Know This Free Savings Hack",The Actual Cost of Amazon Prime in 2023 May Surprise You,rejected,rejected,The thumbnail image used in the ad makes unverified brand endorsement claims. The image needs further permissions or documentation verifying the details of it to Taboola's legal team or should be replaced with one that uses more reasonable claims.,"[""1.1""]",175121665,3893148434,http://cdn.taboola.com/libtrc/static/thumbnails/92310b569d3309cd2e46fa7a493cd200.jpg,Here Is The Cost To Be Cremated In 2023 (Take A Look At Prices),This Is How Much Cremation Costs In 2024 - Search Today,approved,(null),(null),(null)
