policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),175727039,3894703840,http://cdn.taboola.com/libtrc/static/thumbnails/8865e2f2b6c5d92aa4f6a16a92f94157.png,Warning To South African Homeowners Without A Will,"There is an increased concern among South Africans about their families’ future and the need for wills, it has emerged.",approved,(null),(null),(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),202566965,3957595762,http://cdn.taboola.com/libtrc/static/thumbnails/ba506a33dd54655f34fc5d8ca2b82581.jpg,Parents! Avoid These 5 Common Student Loan Mistakes,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),193533132,3934246803,http://cdn.taboola.com/libtrc/static/thumbnails/969f139cf4733620a8519a03d900ba1d.jpg,5 Bargain Gold Plays to Buy Now,Free Report: 5 undervalued gold plays that could shine. Click to claim your recommendations now.,approved,(null),(null),(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),199293998,3949810553,http://cdn.taboola.com/libtrc/static/thumbnails/5ff8e30aed4ee113eb36ba1f411c9333.jpg,How to Save on Your Dental Malpractice Insurance,Switch and save on Berxi's dental malpractice insurance. See how much you can save and what you'll gain with Berxi.,approved,(null),(null),(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),204568049,3846138254,http://cdn.taboola.com/libtrc/static/thumbnails/5e30cc7e3b4a7a58f11fbbe33917aff0.png,Most Popular Stocks Today,Why is this stock trending now? Investors are watching this impressive new ticker closely.,approved,(null),(null),(null)
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),166937177,3876099024,http://cdn.taboola.com/libtrc/static/thumbnails/7c65012ba58b86d2653aa9eafec9e7c3.png,"The Federal Govt Is Paying QLD Homeowners Up To $7,000 To Go Solar",See If You Qualify In 30-Seconds,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: representing govt in thumbnail .

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),139233611,3680264505,http://privat-magazine.com/wp-content/uploads/2023/04/image.psd-27.jpg,It turns out that all successful people use it,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement.
For example: featuring a model posing as a politician 

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),132231246,3629940813,http://cdn.taboola.com/libtrc/static/thumbnails/6e951bfece3e1e81d7a95e79d6557a76.png,Stimulus Checks Available In ${city:capitalized}$,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example: white house
Government symbol

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),193909653,3937800601,http://c3.taboola.com/libtrc/static/thumbnails/so_auto/f_jpg/v1714325581/wlreienn3uvhwg1l3jn5.jpg,"12 ""Ridiculous"" Benefits Seniors Are Entitled To In April That Have Republicans Furious","Seniors on SS are now entitled to these ""extra"" benefits throughout 2024. Tap to read more.",rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: Featuring Social Security Administration (Government agency).

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),130147067,3600918912,http://cdn.taboola.com/libtrc/static/thumbnails/6600eaf7d3fa89f773d1bc384cb90ff3.png,${region:capitalized}$: New Policy for 'Senior Drivers',(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: DMV

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),199659802,3950748686,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/2618ad8c-ca66-4ac8-82d3-c93596ee7ab5__WIcCPmnk.jpg,Were You Mis-sold Car Finance By Black Horse?,"Free Online Check To See If Any Of Your PCP Finance Agreements Between 2007-2021 Were Mis-Sold To You. You Could Be owed £1,000's Per Vehicle. Take The 30 Second Free Check here.",rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),194490802,3895948940,http://cdn.taboola.com/libtrc/static/thumbnails/078ee3276c5e79a4e94f886321361b90.png,[New] Prime Member Hack 2024,"This simple trick can save tons of money on Amazon, but most Prime members are ignoring it.",rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),161508854,3842525217,http://cdn.taboola.com/libtrc/static/thumbnails/cd428f506dd0b259567d2f9e7e502a75.jpg,Power company giant: Bill Gates's invention should be banned!!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified celebrity endorsement.

For example: Bill Gates.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.
"
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),198145026,3947580633,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/3032713b-17d9-481f-963d-049c724a0171__DBy95rVm.jpg,${region:capitalized}$ Will Cover the Cost to Install Solar if You Live in These Zips,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),184202320,3913895378,http://cdn.taboola.com/libtrc/static/thumbnails/e479e7b7a8a89d577cdeae505ab8008b.jpg,Say Goodbye To Your Power Bill - New Jersey Passes New Law For Homes,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 
 
• Used an unverified government endorsement. 
 

 
To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),135087709,3659706854,http://cdn.taboola.com/libtrc/static/thumbnails/73673ff5ceac7a3af99eb07bcfb704e9.png,8+ Discounts Every Senior Should Get Before Friday,Amazing Discounts and Benefits Senior Should Get If They Click Here,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 
check with personal info

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),142958804,3693289736,http://cdn.taboola.com/libtrc/static/thumbnails/20c611206afa4ee8e18068ab80d7ea44.png,California Gov Will Cover The Cost To Install Solar If You Own A Home In These Zip Codes,Smart homeowners in California are using a tax incentivized solar program and other incentives to go solar.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example: Gavin Newsom
Governor of California


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),150308426,3719812678,http://cdn.taboola.com/libtrc/static/thumbnails/8bd4de0193f32d2a4aa1ef7e0e1d661b.png,"Unlocking the BTC Code: ""Natural Law"" Predicts Price?",(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used Copyright Material,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used copyright material.

For example: Features/Exploiting brand logo.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),195770346,3882579611,http://cdn.taboola.com/libtrc/static/thumbnails/6ea0e56320e4b38ba36cfcdc11d26aff.png,Do This Before You Renew Amazon Prime (Try it Out),"This simple trick can save tons of money on Amazon, but most Prime members are ignoring it.",rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,149490737,3717357481,http://cdn.taboola.com/libtrc/static/thumbnails/c517db33f294fad8d29cef5b7e5b55dc.png,Three Lithium Stocks Primed for Rapid Gains in 2022,Expert believes these three lithium stocks could spike as electric cars go mainstream,approved,approved,(null),152872149,3727294778,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/2b96f495-cb1c-4fb8-bac3-48d2b6ad0812__wifws40F.jpg,test,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example:
the eiffel tower

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),184426908,3914030738,http://cdn.taboola.com/libtrc/static/thumbnails/e6b6673332b479f8350355cb11c0edec.png,Residents Can Get a Housing Grants If They Only Ask,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),206129649,3971907563,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1303100759__uXC80kro.jpg,UK Social Housing: The Untapped Goldmine You Need to Know About,Find out how to turn the UK housing crisis into a golden opportunity. Learn about the government-backed investment offering double-digit returns.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),174826846,3892344773,http://cdn.taboola.com/libtrc/static/thumbnails/8ac0410d91ad414de4988c888ca94ab5.png,"Track your portfolio, dividends, ETFs & more with Sharesight","Investors: track your portfolio, dividends, trades & more all in one place with Sharesight - try it for free today.",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),172198438,3886344267,http://cdn.taboola.com/libtrc/static/thumbnails/eb8b747244931866be660d8120781107.jpg,Tech Sector's New Growth Leader: A 2023 Perspective,"Discover investment insights on five key players: tech growth, retail success, ride-hailing surge, biotech shifts, and steel industry resilience. Essential reading for informed market decisions",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),177634102,3898104451,http://cdn.taboola.com/libtrc/static/thumbnails/01847853314839fbeb12e96acdf4892a.jpg,${city:capitalized}$ Irish Homeowners: Don't Miss Out On This Solar Grant,This Is How Much A Solar Panel Should Actually Cost,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),209046358,4030589845,http://cdn.taboola.com/libtrc/static/thumbnails/fd61a6bd0ebb4b39bf1e18187fbc0310.jpg,Protect Your Finances with Empower FCU,"With great rates, reduced fees, personal attention and top-notch service, Empower FCU is here for you. Apply for membership today.",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),208977922,4030307390,http://cdn.taboola.com/libtrc/static/thumbnails/5494f30e524063bcde1630dcd4eabe31.png,Man Who Helped Develop AI Makes Shocking Prediction,AI 2.0 Is Coming and Could Make Some People a Fortune,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),193533137,3934246870,http://cdn.taboola.com/libtrc/static/thumbnails/969f139cf4733620a8519a03d900ba1d.jpg,The Best Gold Stocks Nobody is Talking About,Free Report: 5 undervalued gold plays that could shine. Click to claim your recommendations now.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),135419583,3660703859,http://cdn.taboola.com/libtrc/static/thumbnails/4f37a5b9d5afb581719b281979af76b2.jpg,2 Cards Charging 0% Interest Until 2024,"With this card, you can focus on paying off your balance rather than your interest.",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),208694350,4015862442,http://cdn.taboola.com/libtrc/static/thumbnails/ea748a9b810f45dc40b1fb9a67f4e03f.jpg,Don't Overpay For An Extended Auto Warranty (Try This),Looking for an extended auto warranty but worried about the cost? Use our smart search tool to discover the best deal.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),146905431,3706604512,http://cdn.taboola.com/libtrc/static/thumbnails/2bafb11f3c1b1e9f5c5198b853dbab42.jpg,Average Retirement Savings By Age: Are You Normal?,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),176236389,3895918870,http://cdn.taboola.com/libtrc/static/thumbnails/69b6e2bdbdaa021311cd79725f23f643.jpg,Coronado: Costco Gold Bars Cause Stir (See Prices),(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),199675388,3950945287,http://cdn.taboola.com/libtrc/static/thumbnails/daa350e0a7aaf17e15cd1d9fb7b59027.jpg,Explore the Stock That's Making Waves,Uncover the unseen titan of the year. A mere $2 stock that could quietly help power EVs of the future.,approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),199431882,3944775748,http://cdn.taboola.com/libtrc/static/thumbnails/221c7139237bd481040a693e038f28d3.jpeg,Handy Tip Only Medicare Recipients know,Huge Surprise Coming For Those On Medicare (Check Now),approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),181093867,3902673386,http://cdn.taboola.com/libtrc/static/thumbnails/7d6754199c9fffb51c6d967a405ace2a.jpg,Business Owners: If You Accepted Credit Cards Between 2004-2018 You Qualify For Compensation.,"If your business accepted Credit Cards between 2004 to 2018, you can submit a claim to receive a share of a $5.54 billion settlement. Many businesses will receive several thousand dollars for overcharged credit card processing fees.",approved,(null),(null),(null)
Copyrights and Competitive Claims,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),191515094,3932069364,http://cdn.taboola.com/libtrc/static/thumbnails/08f5b4e46a5a57d63b4ee82ed2bc5247.jpg,Brits Born 1939 - 1988 Should Get This Large Benefit!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

For example: feature government entity / passport.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
