policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",138763031,3675545935,http://cdn.taboola.com/libtrc/static/thumbnails/ea8ea02e91afb647c4fb1b58ec9e9e69.jpg,Policy Update Brings Good News For Australians Born Between 1956 And 1996,See how this can give you advantage,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",188925258,3924188288,http://cdn.taboola.com/libtrc/static/thumbnails/3411934a1d90d398b85beeeef8ae0cfb.jpeg,Learn Crypto the Smart Way - Save Hundred of Research Hours,"If you want to do as little as humanely possible to master the fundamentals of crypto, then this is for you. We use AI to teach you about crypto ten times faster! Crypto changed our life, and now it’s our mission to teach you!",approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",202845256,3957986478,http://cdn.taboola.com/libtrc/static/thumbnails/3a30b88a7b67b5dc4b18f11ab0837994.jpg,Don't Let Your Business Suffer- Learn About ERC,"No matter your ERC claim's status, you should review your position with expert tax advisors to determine next steps. Learn more here.",approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",174500898,3891477111,http://cdn.taboola.com/libtrc/static/thumbnails/ae9ea31440f66f67c0830e7b4f6c7b9c.jpg,Make candlestick charts part of your trading strategy! Get this ebook to know top 10 chart patterns,Candlestick charts help you get the hang of predicting price movements. Make better trading decisions by learning to read trading patterns from this ebook! Get the top 10 trading patterns to follow that can help you with technical analysis!,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",174826844,3892344770,http://cdn.taboola.com/libtrc/static/thumbnails/4e685fd87d9d687af3617a37cb89fbad.png,Track all your dividends & trades in one place with Sharesight,"Investors: track your dividends, portfolio, trades & more all in one place with Sharesight - try it for free today.",approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",199440778,3950219876,http://cdn.taboola.com/libtrc/static/thumbnails/5ff8e30aed4ee113eb36ba1f411c9333.jpg,Switch & Save On Your Dental Malpractice Insurance,Switch and save on Berxi's dental malpractice insurance. See how much you can save and what you'll gain with Berxi.,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",197579623,3946122803,http://cdn.taboola.com/libtrc/static/thumbnails/1aa97cd4c17045a4fbbfe174bc41857a.jpg,Why AAA Members Continue to Renew Year After Year,You don't have to be in your car to enjoy the benefits of AAA membership. Don't miss exclusive benefits including discounts and more.,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",141424122,3687973842,http://cdn.taboola.com/libtrc/static/thumbnails/e2e211e59f8a79c090d428c13108262d.png,8 ways to earn money from your phone,Do you want an extra income? See here 8 ways to earn money from your phone. It's free and easy and you can start today.,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",147520796,3708253708,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1403624093__BYm7VPb8.jpg,How COVID Sparked Women's Financial Revolution?,Watch Series 3 of IC Your Trade to learn more.,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",158051882,3831676703,http://cdn.taboola.com/libtrc/static/thumbnails/15078b0101266fab71432d08e8557751.png,How Much Money Do You Actually Get From Equity Release,(null),approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",137892076,3675939272,http://cdn.taboola.com/libtrc/static/thumbnails/65b8b5e98bd794be5536ae276b45ad16.jpg,How Much Can You Get From a Reverse Mortgage?,Reverse mortgages have turned into great financial planning tools and not just a loan of last resort. Estimate loan amounts now!,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",195942406,3942346032,http://cdn.taboola.com/libtrc/static/thumbnails/a6ff2e94c7dcf04be637873aad19f130.jpg,NRI in ${country:capitalized}$? Invest ₹18K/Month & Get ₹1Cr for your kids College in 15 years.,"Get Right Advise, Suggestions to Secure your Childs Future Financial Needs.",approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",207695130,4001757370,http://cdn.taboola.com/libtrc/static/thumbnails/bdf567f6b4c56c8054701a238b06413c.jpg,5 Money Mistakes to Avoid,Here are five common money missteps and the measures you can take to get back on track.,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",172213584,3884386048,http://c3.taboola.com/libtrc/static/thumbnails/so_auto/f_jpg/v1699291468/g3ffebpxylildrrdg6cu.jpg,Retiring? Here's How To Earn A 10.5% Annuity Return Right Now On $100k+,Here's how you can maximize your retirement income and safely grow your money regardless of market conditions.,approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",135665486,3661483155,http://cdn.taboola.com/libtrc/static/thumbnails/cedb4ffb2b1afb5ffbf67cffed8094df.jpg,Discover how much you can earn by investing only 200$ in Amazon CFDs,Check out your potential short-termearnings (in maximum 2 months),approved,(null),(null),(null)
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",132250342,3629902188,https://blog.riamoneytransfer.com/wp-content/uploads/2023/01/Year-of-the-rabbit.png,How to send money this Lunar New Year,(null),rejected,THUMBNAIL_IMAGE_QUALITY,Used An Incorrect/Incomplete Url,"We found the thumbnail image was too poor quality for the widget. The thumbnail image: 

Used an incorrect/incomplete URL.

To improve your thumbnail image, consider replacing it with one that is better quality."
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",170250877,3882321224,http://cdn.taboola.com/libtrc/static/thumbnails/069b0f101bf8f26e6c387f69f4a9d802.png,DO NOT THROW AWAY Clothes you Do not need. See 5 Cool Things You can do.,"Buying Clothes is Super Fun, Learn what you can do when you do not need them anymore.",rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: DO NOT THROW AWAY.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing.
"
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",158502411,3832736072,http://c3.taboola.com/libtrc/static/thumbnails/so_auto/f_jpg/v1696665367/wjbyoe7d0pjiefon3pkn.jpg,FIFA 2023 ULTIMATE TEAM MILLIONAIRE,How to Make Coins in FC24 in Autopilot with Zero Effort.,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: FIFA 2023 ULTIMATE TEAM MILLIONAIRE.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",196414427,3943708638,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/500753117__xsDPiSew.jpg,"If you want to sell my house FAST & in ANY CONDITION, then House Buyer Network can help you.","If you own a house that you want sold fast, we can help by giving you a FAIR cash offer",rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: FAST & in ANY CONDITION.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",170653307,3883073311,http://cdn.taboola.com/libtrc/static/thumbnails/069b0f101bf8f26e6c387f69f4a9d802.png,DO NOT THROW AWAY THE CLOTHES YOU DO NOT NEED!!! 7 Cool Things you Can do With them.,Here are 7 cool things you can do with clothes that makes you some extra money or some extra fun cool things!,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: DO NOT THROW AWAY THE CLOTHES YOU DO NOT NEED!!! 7 Cool Things you Can do With them..

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",135568888,3567831929,http://cdn.taboola.com/libtrc/static/thumbnails/a3d7860e230476e4c268a9fc62c391f4.jpg,تجربة صنع موزع السجائر من الكرتون How to Make Cigarette Dispenser From Cardboard,How to Make Cigarette Dispenser From Cardboard,rejected,THUMBNAIL_IMAGE_QUALITY,Contained Grammar Or Language Issues,"We found the thumbnail image was too poor quality for the widget. The thumbnail image: 

Contained grammar or language issues.

To improve your thumbnail image, consider replacing it with one that is better quality."
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",196414429,3943708640,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/500753117__xsDPiSew.jpg,Sell My House FAST & in ANY CONDITION,"If you own a house that you want sold fast, we can help by giving you a FAIR cash offer",rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: FAST & in ANY CONDITION.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",209757427,4032832281,http://cdn.taboola.com/libtrc/static/thumbnails/0e96c2515b35a89bc8735a6a99a91918.png,"${City:Capitalized}$ Residents Qualify For $250,000 From Just $15/Week",(null),rejected,TITLE_INCORRECT_PLACEHOLDER_FORMAT,Uses Incomplete/Incorrect Placeholder Formatting (Dynamic Keyword Insertion).,incorrect placeholder formatting Dynamic Keyword Insertion.
Quality,151619137,3723858165,http://cdn.taboola.com/libtrc/static/thumbnails/2bdf33f58d056118e2b6109d76816bd7.jpg,From Zero to Financial Hero: Just Come & Let me Told you How you can do this in just one Year,(null),rejected,rejected,"The title contains grammatical errors and uses excessive capitalization. The phrase ""Let me Told you"" is incorrect; it should be ""Let me tell you."" Additionally, the use of capitalized words ""From Zero to Financial Hero"" is excessive and may mislead readers. The title should be rewritten to correct these issues.","[""9.2"", ""9.3""]",140886293,3686241147,http://cdn.taboola.com/libtrc/static/thumbnails/23efd7c092b0666cea9c8a97b9270d94.jpg,Everyone Are Surprised By New Plan,See how this can give you advantage,rejected,TITLE_GRAMMAR,Used Incorrect Syntax,"We found the language in the title:

Used incorrect syntax.

For example:  Are

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
