policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),132256172,3629646194,http://cdn.taboola.com/libtrc/static/thumbnails/7bc164bd9a96fa46bc84254dd7c347aa.jpg,${city:capitalized}$ Drivers Are Pissed About This New Rule,(null),rejected,TITLE_INAPPROPRIATE,Used Offensive Language,"We found the title: 
Used offensive language.
For example: used the word ""pissed""
To improve your title, consider rewriting or replacing it with one that is more appropriate for the target audience and uses positive or neutral language."
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),167019335,3876222599,http://cdn.taboola.com/libtrc/static/thumbnails/2f27f9235b7cf47eb4245cee08484609.jpg,The Truth About Fuss-Free Cremations In The UK,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Shocking Imagery,"We found the thumbnail image:

• Used shocking imagery.

For example: Coffin going in oven.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),136594228,3669774765,http://cdn.taboola.com/libtrc/static/thumbnails/d847c4cd37af975b8c36a45565c8cfc1.jpg,This Couple Stopped Struggling With Their Financial Stress.,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Offensive Imagery,"We found the thumbnail image: 

Used offensive imagery.

For example: smoking 

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),175020136,3892858778,http://cdn.taboola.com/libtrc/static/thumbnails/108fe1409158ad686ce1b4e48ee0976a.png,Born Before 1973? You Are Eligible For This £7/Month Funeral Cover ,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Shocking Imagery,"We found the thumbnail image:

• Used shocking imagery.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),142561115,3692158786,http://cdn.taboola.com/libtrc/static/thumbnails/5f816fe457e83aa7e5afb30dac131253.png,Born Before 1958? You Should Do This To Save On Groceries,(null),rejected,TITLE_INAPPROPRIATE,NO_MATCH,Rejected by BS Bulk Update API
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),133186910,3650438377,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/523830845__g1AjDrXL.jpg,Stop Wasting Money On Car Insurance! Switch To This Company + [Free Quote],(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image: 

Used repulsive imagery.
For example: featuring shocking image/ major car accident 

To improve your thumbnail image, consider rewriting or replacing it with one that is more appropriate for the target audience and uses positive or neutral language."
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),133931040,3656502097,http://cdn.taboola.com/libtrc/static/thumbnails/2ae08a7b33ff7feb4afdedade630666d.png,You May Qualify For This NCA Debt Relief Program,This Debt Relief Program Governed By The National Credit Act Helps South Africans Reduce Their Debt Repayment.,rejected,THUMBNAIL_INAPPROPRIATE,For Example: Inside Of Mouth,"""We found the thumbnail image: 





For example: Inside of mouth.

To improve your thumbnail image, consider rewriting or replacing it with one that is more appropriate for the target audience and uses positive or neutral language."""
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),168149531,3878507218,http://cdn.taboola.com/libtrc/static/thumbnails/1df1beb02e2e76222a3f960a041f7dc1.jpg,"This December, you can give twice the mercy when it matters most.      ",Transform lives when it matters  ,rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image:

• Used repulsive imagery.

For example: deformity.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),168149532,3878508561,http://cdn.taboola.com/libtrc/static/thumbnails/ce0eab6b0642d8422dd7e0ccc0a8367b.jpg,Your year-end gift doubles to save and transform lives.   ,"This December, you can give twice the mercy when it matters most.",rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image:

• Used repulsive imagery.

For example: deformity.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Offensive,143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,approved,(null),200614824,3953143355,http://cdn.taboola.com/libtrc/static/thumbnails/bd1eef7f190b710f0c69a173172a6c93.jpg,"As A Farm Laborer, I Can't Afford My Daughter's Surgery!",This cancerous tumor threatens to take my baby away from me!,rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image: 
Used repulsive imagery.
For example: Skin deformity, minor in critical condition. 
To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),207344258,3985665968,http://cdn.taboola.com/libtrc/static/thumbnails/c8e8f10758322dbbb4b5819f6e97714d.png,Transformed My Trading on JRFX,"Simple 3-step registration. Low investment, high versatility. Start your investment journey with as little as $1. ",approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),200614963,3953143102,http://cdn.taboola.com/libtrc/static/thumbnails/c190ce07e6f0efc91419549c16fb5af3.jpg,"My Son Will Die Of Rare Cancer, If He Doesn't Receive Help. Save Him",My poverty has left me powerless. I can't save my child alone,approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),209301252,4031320505,http://cdn.taboola.com/libtrc/static/thumbnails/d3b8922fa1bb0cc038b4425d2dcb6853.jpg,"Texas, Ready for a Simple Electricity Plan?","Your lifestyle, your plan. We offer a range of simple electricity plans to suit every need.",approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),206405020,3973886628,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/0f4d573c-c184-457b-adbe-e20453f429ef__ywET9lpX.jpg,Healthy 80% Profitability Helping Doctors,"AI-powered Healthcare Software is gaining popularity. And this powerful Ai partnership could to profit big from this trend... Serving over 3,000 medical professionals it's poised to skyrocket...",approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),149414635,3717191467,http://cdn.taboola.com/libtrc/static/thumbnails/9674ac0d5e73f1672214e98692ad6a5f.jpg,"Father Spent £4,500 On 2 Casks Of Whisky, Sells For £225,000",We help investors get involved in a billion-pound market that has shown average returns of 8-12%* Per Annum over the last couple of decades.,approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),209776099,4032681571,http://cdn.taboola.com/libtrc/static/thumbnails/d0a544dea770723987d037abb5407b89.png,Where do you have your money invested? See how Gold Can be your safest Option (Read More),Investing in gold is one of the safest way to build a strong financial nest for your future.,approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),207866831,4002120821,http://cdn.taboola.com/libtrc/static/thumbnails/8d08b09d8eb15f56827d3ec5f94f0956.jpg,Do You Need a Trust?,A trust might work better than a will for some estate planning. Here's what to consider.,approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),209776155,4033244635,http://cdn.taboola.com/libtrc/static/thumbnails/e795a7c40dcb0ca51828222dfa1fc000.jpeg,The AI Bottleneck No One is Talking About,"NVDA may be attracting all the attention… but without fixing one basic issue, AI companies and their visions will go up in smoke. That one issue: Energy.",approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),153508637,3729112990,http://cdn.taboola.com/libtrc/static/thumbnails/0faa3a9ce2bfb64cf268e0410d327eff.png,Wall Street Legend Says Buy SWaB Now,"Every single modern technology – 5G, artificial intelligence, blockchain, quantum computes, and EVs will have to switch over to SWaB to stay relevant.",approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),155945944,3751430649,http://cdn.taboola.com/libtrc/static/thumbnails/1f0435fdc5930bf19e7768bd793b88d3.jpg,Top Rated Real Estate Investing in ${country:capitalized}$,Best Real Estate Investing Services You Can Trust - 7 Tips For A Successful Real Estate Investment - 3 Tips To Know About Real Estate Investing to Save Your Time & Money,approved,(null),(null),(null)
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),136594228,3669774765,http://cdn.taboola.com/libtrc/static/thumbnails/d847c4cd37af975b8c36a45565c8cfc1.jpg,This Couple Stopped Struggling With Their Financial Stress.,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Offensive Imagery,"We found the thumbnail image: 

Used offensive imagery.

For example: smoking 

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),200614824,3953143355,http://cdn.taboola.com/libtrc/static/thumbnails/bd1eef7f190b710f0c69a173172a6c93.jpg,"As A Farm Laborer, I Can't Afford My Daughter's Surgery!",This cancerous tumor threatens to take my baby away from me!,rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image: 
Used repulsive imagery.
For example: Skin deformity, minor in critical condition. 
To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),200614880,3953142859,http://cdn.taboola.com/libtrc/static/thumbnails/15144e7c32a56421ae45bd4444196dd5.jpg,"He Vighna-Harta, Please Save the life of this little soul",She doesn't have much time left and needs urgent medication. Save her life,rejected,THUMBNAIL_INAPPROPRIATE,Shocking Or Using Scare Tactics Such As Featuring Deformity,"We found the thumbnail image was: 
Shocking or using scare tactics such as featuring deformity. 
Please replace the problematic image and resubmit. 
"
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),171167034,3884305400,http://cdn.taboola.com/libtrc/static/thumbnails/2c324d352d4ab09077e177993b4785d7.jpg,Cancer Threatens My Daughter's Well-Being!,I'm a single mother with no source of income. Please help me save my daughter's life!,rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image:

• Used repulsive imagery.

For example: Deformity.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),210198866,4048408233,http://cdn.taboola.com/libtrc/static/thumbnails/1bb4672a1434c1268090822342dd605b.jpg,I can't see my daughter suffer from this tumor. Please help,We are farm laborers with little to no income. How on earth will we save her life? Please help us!,rejected,THUMBNAIL_GORY_VULGAR_OR_REPULSIVE_LANGUAGE,"Uses Gory, Repulsive Or Vulgar Language/Imagery. This Includes Stories That Likely Result In Death Or Serious Injury.",featuring deformities
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),160336344,3838052635,http://cdn.taboola.com/libtrc/static/thumbnails/30c836194eb70acc2dc84d438eb93708.jpg,We Need Rs 7.5 Lakhs To Afford Our Daughter's Treatment!,Our Child needs your help in her fight against cancer. Kindly donate for her survival!,rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image:

• Used repulsive imagery.

For example: deformity.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),158856300,3833588114,http://cdn.taboola.com/libtrc/static/thumbnails/f8029f25a3b8b16dbd3af40b53c48e77.jpg,We Need Rs 18 Lakhs To Afford Our Daughter's Treatment!,Our Child needs your help in her fight against liver failure. Kindly donate for her survival!,rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image:

• Used repulsive imagery.

For example: shocking.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),200614942,3953143319,http://cdn.taboola.com/libtrc/static/thumbnails/87b8d4513203da6b56cba4b658b24c2e.jpg,My Daughter Will Die If She Doesn't Get This Surgery. Help!,I'm not ready to lose her. Only your help can save her!,rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image: 
Used repulsive imagery.
For example: skin deformity.
To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),135149080,3656165700,http://cdn.taboola.com/libtrc/static/thumbnails/0a98ae799814d4e9d0d453ac544729b8.jpg,My 3 Lovely Kids Want Me To Survive. Please Save Me!,My kids are at an age where they need their father. Please help me make it alive for them!,rejected,THUMBNAIL_INAPPROPRIATE,Used Repulsive Imagery,"We found the thumbnail image: 
Used repulsive imagery.
For example: Skin deformity  
To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Offensive,138138329,3677018454,https://d1vdjc70h9nzd9.cloudfront.net/media/directupload/3000/3870/image/97a0b4e46cfde369d3440fe4bda168a0d934c688.jpg,Your Helping Hand This Ramadan Can Save My Daughter's Arm.,"Struggling for over 2 decades, your little zakat will go a long way.",rejected,approved,(null),137501589,3672905031,http://cdn.taboola.com/libtrc/static/thumbnails/10272a0ebfcf20eb4767ba35543c6ae6.png,"${region:capitalized}$: ""Grocery Allowance"" Everyone on Medicare Can Apply for     ",(null),rejected,TITLE_INAPPROPRIATE,NO_MATCH,Rejected by BS Bulk Update API
Offensive,186892953,3919341289,http://cdn.taboola.com/libtrc/static/thumbnails/a4a0d4f727a4f21e615d78cbd3d89bf8.jpg,₹13 Lakhs Is The Cost Of My Treatment. But I Have No Money!,People disgust me instead of helping. I'm all alone. Please help me!,rejected,rejected,"The thumbnail image used repulsive imagery. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.",200614963,3953143102,http://cdn.taboola.com/libtrc/static/thumbnails/c190ce07e6f0efc91419549c16fb5af3.jpg,"My Son Will Die Of Rare Cancer, If He Doesn't Receive Help. Save Him",My poverty has left me powerless. I can't save my child alone,approved,(null),(null),(null)
Offensive,186892953,3919341289,http://cdn.taboola.com/libtrc/static/thumbnails/a4a0d4f727a4f21e615d78cbd3d89bf8.jpg,₹13 Lakhs Is The Cost Of My Treatment. But I Have No Money!,People disgust me instead of helping. I'm all alone. Please help me!,rejected,rejected,"The thumbnail image used repulsive imagery. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.",152523517,3726543135,http://cdn.taboola.com/libtrc/static/thumbnails/8fca71f2d1948e780a95876135896e91.jpg,No Joke: This Is How Much Solar Panels Should Really Cost,(null),approved,(null),(null),(null)
Offensive,186892953,3919341289,http://cdn.taboola.com/libtrc/static/thumbnails/a4a0d4f727a4f21e615d78cbd3d89bf8.jpg,₹13 Lakhs Is The Cost Of My Treatment. But I Have No Money!,People disgust me instead of helping. I'm all alone. Please help me!,rejected,rejected,"The thumbnail image used repulsive imagery. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.",147520452,3708348021,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/images/feb-test-v1__b6cb4ccb-00c3-46fc-b136-52ef787cd858_1000x600.jpeg,The Surprising Truth: This Is How Much Solar Panels Should Actually Cost,Brits: This Is How Much Solar Panels Should Really Cost,approved,(null),(null),(null)
Offensive,186892953,3919341289,http://cdn.taboola.com/libtrc/static/thumbnails/a4a0d4f727a4f21e615d78cbd3d89bf8.jpg,₹13 Lakhs Is The Cost Of My Treatment. But I Have No Money!,People disgust me instead of helping. I'm all alone. Please help me!,rejected,rejected,"The thumbnail image used repulsive imagery. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.",160326583,3838187655,http://cdn.taboola.com/libtrc/static/thumbnails/706341a6c82bbca33aad91b37044698a.png,Understanding The Benefits Of Power Of Attorney For Seniors,(null),approved,(null),(null),(null)
Offensive,186892953,3919341289,http://cdn.taboola.com/libtrc/static/thumbnails/a4a0d4f727a4f21e615d78cbd3d89bf8.jpg,₹13 Lakhs Is The Cost Of My Treatment. But I Have No Money!,People disgust me instead of helping. I'm all alone. Please help me!,rejected,rejected,"The thumbnail image used repulsive imagery. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.",204551536,3879001006,http://cdn.taboola.com/libtrc/static/thumbnails/3cc45bd36f6d87fb7dc960b17cfd6655.png,The AI Revolution Is About To Rock The Stock Market,The Rocket Fuel of the AI Boom Could be Worth 8 Amazons,approved,(null),(null),(null)
Offensive,186892953,3919341289,http://cdn.taboola.com/libtrc/static/thumbnails/a4a0d4f727a4f21e615d78cbd3d89bf8.jpg,₹13 Lakhs Is The Cost Of My Treatment. But I Have No Money!,People disgust me instead of helping. I'm all alone. Please help me!,rejected,rejected,"The thumbnail image used repulsive imagery. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.",161576674,3842778594,http://c3.taboola.com/libtrc/static/thumbnails/so_auto/f_jpg/v1698274351/niuw7hqif35alxmnvbxg.jpg,Every Homeowner Should Be Aware Of This New Solar Program With $0 Upfront Cost If You Qualify,(null),approved,(null),(null),(null)
